,order_id,order_time,product_id,customer_id
46030,order_46031,2019-03-12 06:48:12.212819,18483,43802
46031,order_46032,2019-01-17 08:55:11.325723,33,43802
46032,order_46033,2019-03-04 17:16:57.162437,3227,43802
46033,order_46034,2019-03-05 05:37:38.372564,17712,43802
46034,order_46035,2019-05-11 05:04:31.910600,20209,43802
46035,order_46036,2019-09-07 19:32:20.244141,7223,43802
46036,order_46037,2019-07-23 07:51:12.698134,15770,43802
46037,order_46038,2019-08-27 21:36:40.789685,5606,43802
46038,order_46039,2019-09-25 01:26:52.362080,19924,43802
46039,order_46040,2019-07-20 22:32:50.910173,9353,43802
46040,order_46041,2019-09-10 19:04:44.316915,19091,43802
46041,order_46042,2019-02-27 15:19:44.505403,671,43802
46042,order_46043,2019-01-10 01:28:09.087560,12863,43802
46043,order_46044,2019-06-16 09:18:19.900354,18425,43802
46044,order_46045,2019-01-07 10:52:32.769887,8985,43802
46045,order_46046,2019-05-03 19:53:19.438648,194,43802
46046,order_46047,2019-02-04 03:09:33.562119,12917,43802
46047,order_46048,2019-06-29 18:31:06.544581,1362,43802
46048,order_46049,2019-05-27 02:45:02.460241,8561,43802
46049,order_46050,2019-04-09 10:01:55.958017,14104,43802
46050,order_46051,2019-08-16 17:26:37.475997,18269,43802
46051,order_46052,2019-08-27 21:51:26.533646,8273,43802
46052,order_46053,2019-08-02 13:52:29.795046,99,43802
46053,order_46054,2019-05-02 23:59:24.069890,15447,43802
46054,order_46055,2019-06-19 09:27:18.599704,4602,43802
46055,order_46056,2019-05-17 17:44:21.459204,12999,43802
46056,order_46057,2019-03-31 17:52:27.499642,15873,43802
46057,order_46058,2019-05-31 09:59:37.291225,10491,43802
46058,order_46059,2019-09-18 02:05:10.323105,16743,43802
46059,order_46060,2019-02-14 01:56:58.934894,15976,43802
46060,order_46061,2019-04-01 05:16:29.457537,10441,43802
46061,order_46062,2019-08-14 01:00:31.364332,9214,43802
46062,order_46063,2019-09-26 21:22:16.685496,6583,43802
46063,order_46064,2019-04-26 10:23:44.630884,17612,43802
46064,order_46065,2019-02-20 04:37:25.221230,9831,43802
46065,order_46066,2019-07-03 18:43:31.248483,13674,43802
46066,order_46067,2019-05-16 00:29:30.903725,19280,43802
46067,order_46068,2019-04-03 22:07:39.218062,250,43802
46068,order_46069,2019-03-20 08:21:45.392824,7442,43802
46069,order_46070,2019-09-16 22:14:00.069944,4192,43802
46070,order_46071,2019-03-07 13:05:59.910999,9083,44717
46071,order_46072,2019-07-19 23:58:44.680147,1931,44717
46072,order_46073,2019-05-10 20:37:21.642224,3632,47083
46073,order_46074,2019-05-07 15:16:01.445049,12756,47083
46074,order_46075,2019-07-11 17:38:19.203884,15489,49795
46075,order_46076,2019-07-12 12:36:28.355195,14134,49795
46076,order_46077,2019-07-25 12:42:11.610099,7666,49795
46077,order_46078,2019-01-02 15:56:04.109300,19222,49795
46078,order_46079,2019-02-22 19:28:11.521220,15402,49795
46079,order_46080,2019-09-27 16:38:00.614542,2270,50146
46080,order_46081,2019-06-10 23:00:14.053056,2383,50146
46081,order_46082,2019-09-22 00:49:56.491512,8706,50146
46082,order_46083,2019-01-16 04:27:30.616415,18786,50146
46083,order_46084,2019-07-04 02:06:35.460557,12175,50146
46084,order_46085,2019-03-10 08:47:27.144035,12839,50146
46085,order_46086,2019-03-24 16:02:58.516849,11640,50146
46086,order_46087,2019-06-15 15:25:40.038511,16119,50146
46087,order_46088,2019-09-26 15:06:00.683428,11273,50146
46088,order_46089,2019-06-22 18:25:18.121962,17857,50146
46089,order_46090,2019-05-20 15:57:38.649763,4646,50146
46090,order_46091,2019-04-28 21:55:17.744277,2517,50146
46091,order_46092,2019-01-13 19:33:22.978554,17958,50146
46092,order_46093,2019-02-01 02:35:48.221711,18331,50146
46093,order_46094,2019-05-06 22:19:34.366433,5350,52658
46094,order_46095,2019-05-04 16:51:52.098895,9743,52658
46095,order_46096,2019-03-10 13:01:59.721231,20067,52658
46096,order_46097,2019-07-14 11:50:01.723632,6929,52658
46097,order_46098,2019-06-06 23:40:57.837048,11202,52658
46098,order_46099,2019-07-03 16:44:17.012658,738,52658
46099,order_46100,2019-02-22 12:07:27.396623,18540,52658
46100,order_46101,2019-09-11 05:39:56.392883,19874,52658
46101,order_46102,2019-06-29 18:16:49.761375,12905,52658
46102,order_46103,2019-05-26 21:28:02.213254,1176,52658
46103,order_46104,2019-02-07 09:22:07.590775,7392,52658
46104,order_46105,2019-08-27 15:06:37.621431,7289,52658
46105,order_46106,2019-02-18 18:47:25.543394,13253,52658
46106,order_46107,2019-08-29 09:07:01.735085,7544,52658
46107,order_46108,2019-03-26 00:52:50.290002,11133,52658
46108,order_46109,2019-04-17 03:20:13.298367,4282,52658
46109,order_46110,2019-02-15 16:25:47.713862,19406,52658
46110,order_46111,2019-12-11 23:08:52.037331,8962,53094
46111,order_46112,2019-12-16 18:58:51.895485,7769,53094
46112,order_46113,2019-12-07 16:41:34.043144,17590,53094
46113,order_46114,2019-12-27 10:49:23.278349,1269,53094
46114,order_46115,2019-12-08 00:07:16.249734,6050,53094
46115,order_46116,2019-11-14 15:13:34.983623,12132,53094
46116,order_46117,2019-11-23 20:34:21.974823,6723,53094
46117,order_46118,2019-05-27 20:47:25.716950,16651,53094
46118,order_46119,2019-05-18 18:54:50.205727,17644,53094
46119,order_46120,2019-06-09 03:17:01.171553,17668,53094
46120,order_46121,2019-07-25 16:37:44.921131,8958,53094
46121,order_46122,2019-03-30 05:28:23.261956,13427,53094
46122,order_46123,2019-03-01 19:39:49.927162,17081,53094
46123,order_46124,2019-09-09 14:00:50.042397,19750,53094
46124,order_46125,2019-08-14 02:40:10.222717,4005,53094
46125,order_46126,2019-05-06 12:26:38.077595,8923,53094
46126,order_46127,2019-04-29 00:06:51.265822,4746,53094
46127,order_46128,2019-06-14 22:14:10.214018,1187,53094
46128,order_46129,2019-05-14 17:48:42.810159,1432,53094
46129,order_46130,2019-03-21 09:58:56.726970,16203,53094
46130,order_46131,2019-07-01 22:07:22.192957,12660,53094
46131,order_46132,2019-08-09 04:53:12.490331,4723,53094
46132,order_46133,2019-08-18 07:37:46.987126,18362,53094
46133,order_46134,2019-03-06 07:46:48.358367,9820,53094
46134,order_46135,2019-03-21 15:58:45.458579,15542,53094
46135,order_46136,2019-06-30 04:08:04.999873,1267,53094
46136,order_46137,2019-02-21 16:00:27.298059,9350,53094
46137,order_46138,2019-09-19 02:35:41.973484,7797,53094
46138,order_46139,2019-08-25 18:42:12.311665,3697,53094
46139,order_46140,2019-04-19 19:09:42.933992,12227,53094
46140,order_46141,2019-07-10 22:24:23.479714,7883,53094
46141,order_46142,2019-03-14 04:25:37.608420,3189,53094
46142,order_46143,2019-09-10 19:13:53.472891,8865,53094
46143,order_46144,2019-03-10 09:08:57.104653,18054,53094
46144,order_46145,2019-04-17 19:31:35.503503,5237,53094
46145,order_46146,2019-02-07 02:24:11.913694,13671,53094
46146,order_46147,2019-08-08 15:53:01.002807,3683,53094
46147,order_46148,2019-09-14 21:38:47.427567,18929,53094
46148,order_46149,2019-01-08 16:34:58.483173,9429,53094
46149,order_46150,2019-01-29 18:58:10.415010,16304,53094
46150,order_46151,2019-03-09 00:18:46.333837,16296,53094
46151,order_46152,2019-02-24 21:58:52.894158,13221,53094
46152,order_46153,2019-08-06 14:12:12.604728,3113,53094
46153,order_46154,2019-08-14 13:51:49.567568,14041,53094
46154,order_46155,2019-01-13 22:47:30.153580,18530,53094
46155,order_46156,2019-01-21 17:09:39.216780,7194,53094
46156,order_46157,2019-03-26 23:32:01.703959,10784,53094
46157,order_46158,2019-01-18 06:04:38.645005,2047,53094
46158,order_46159,2019-09-21 02:04:45.545352,3958,53094
46159,order_46160,2019-02-11 05:50:57.195097,16737,53094
46160,order_46161,2019-06-20 01:47:05.084061,19340,53094
46161,order_46162,2019-04-20 16:55:26.081575,6393,53094
46162,order_46163,2019-07-02 09:41:54.243833,20275,53094
46163,order_46164,2019-06-15 18:31:22.558497,12661,53094
46164,order_46165,2019-07-29 17:12:43.457535,14447,53094
46165,order_46166,2019-04-20 16:20:50.439964,15051,53094
46166,order_46167,2019-06-30 15:12:39.445987,16560,53094
46167,order_46168,2019-02-05 13:46:41.593409,12113,53094
46168,order_46169,2019-04-17 23:39:38.874812,5760,53094
46169,order_46170,2019-03-04 09:09:45.813500,16560,53094
46170,order_46171,2019-08-04 04:32:49.249368,14976,53094
46171,order_46172,2019-07-17 01:29:14.189450,14707,53094
46172,order_46173,2019-10-16 00:51:51.479567,3504,54169
46173,order_46174,2019-10-25 00:17:38.034107,1369,54169
46174,order_46175,2019-10-22 21:51:18.224612,3064,54169
46175,order_46176,2019-10-11 04:05:13.787217,11789,54169
46176,order_46177,2019-02-01 05:51:34.820236,17899,54169
46177,order_46178,2019-01-25 16:19:38.730776,16600,54169
46178,order_46179,2019-07-28 12:12:20.242413,4322,54169
46179,order_46180,2019-01-09 15:03:34.674847,13274,54169
46180,order_46181,2019-06-22 09:06:36.624287,7531,54169
46181,order_46182,2019-09-23 04:09:47.072993,11150,54169
46182,order_46183,2019-01-20 11:53:05.213757,16096,54169
46183,order_46184,2019-03-04 13:35:20.519807,11872,54169
46184,order_46185,2019-05-26 14:55:10.181428,13430,54169
46185,order_46186,2019-01-26 12:04:03.041004,13668,54169
46186,order_46187,2019-05-01 05:37:00.227724,17474,54169
46187,order_46188,2019-09-27 16:10:48.146076,15361,54169
46188,order_46189,2019-05-04 19:19:13.250909,12016,54169
46189,order_46190,2019-06-13 00:30:38.778231,18126,54169
46190,order_46191,2019-06-16 13:29:10.335724,6673,54169
46191,order_46192,2019-03-08 10:56:11.763614,7872,54169
46192,order_46193,2019-04-29 11:05:36.599895,7401,54169
46193,order_46194,2019-06-04 19:12:38.493498,16769,54169
46194,order_46195,2019-08-31 21:34:51.435963,3026,54169
46195,order_46196,2019-08-01 18:20:43.724885,15049,54169
46196,order_46197,2019-04-07 09:55:43.839140,11932,54169
46197,order_46198,2019-03-09 02:43:29.411120,11721,54169
46198,order_46199,2019-05-23 08:44:47.171264,2618,54169
46199,order_46200,2019-09-26 20:26:12.516326,13315,54169
46200,order_46201,2019-08-10 13:27:59.595034,5405,54169
46201,order_46202,2019-06-19 22:18:09.087812,13929,54169
46202,order_46203,2019-06-15 19:05:32.134780,4632,54169
46203,order_46204,2019-03-23 03:53:35.340751,19858,54169
46204,order_46205,2019-08-12 18:09:50.868492,11872,54169
46205,order_46206,2019-01-13 03:50:16.114391,11125,54169
46206,order_46207,2019-03-20 11:44:51.344678,18560,54169
46207,order_46208,2019-07-17 06:01:05.906748,1029,54169
46208,order_46209,2019-02-07 02:38:44.099865,11469,54169
46209,order_46210,2019-06-29 03:25:27.187365,9301,54169
46210,order_46211,2019-05-29 13:11:10.421114,8958,54169
46211,order_46212,2019-01-24 04:23:11.058767,6279,54169
46212,order_46213,2019-10-16 13:55:49.706295,5462,55390
46213,order_46214,2019-10-23 05:14:06.486169,2417,55390
46214,order_46215,2019-03-06 05:42:22.452721,9996,55390
46215,order_46216,2019-01-07 06:09:36.291141,18125,55390
46216,order_46217,2019-04-11 16:52:13.121262,12141,55390
46217,order_46218,2019-09-01 02:51:58.561662,17507,55390
46218,order_46219,2019-09-20 20:21:02.730623,18155,55390
46219,order_46220,2019-07-20 15:19:46.483751,16052,55390
46220,order_46221,2019-04-26 05:21:12.380900,10777,55390
46221,order_46222,2019-05-16 02:19:48.987060,14038,55390
46222,order_46223,2019-03-28 19:04:00.891844,2731,55390
46223,order_46224,2019-04-20 16:07:51.688025,4825,55390
46224,order_46225,2019-01-24 03:46:18.141725,3456,55390
46225,order_46226,2019-07-09 05:04:39.760782,15058,55390
46226,order_46227,2019-03-08 19:32:39.353169,1380,55390
46227,order_46228,2019-05-29 15:49:00.312033,22,55390
46228,order_46229,2019-07-04 15:51:48.926087,18967,55390
46229,order_46230,2019-03-07 18:49:17.249681,1952,55390
46230,order_46231,2019-08-27 21:32:24.321788,13852,55390
46231,order_46232,2019-05-26 00:52:52.487991,6346,55390
46232,order_46233,2019-01-23 04:32:09.315578,8657,55390
46233,order_46234,2019-02-01 12:18:26.500263,4074,55390
46234,order_46235,2019-02-15 00:02:54.912668,19957,55390
46235,order_46236,2019-04-15 02:59:58.038672,5462,55390
46236,order_46237,2019-07-21 07:13:01.591852,14006,55390
46237,order_46238,2019-08-26 02:25:45.734097,16620,55390
46238,order_46239,2019-07-05 14:02:26.478229,15154,55390
46239,order_46240,2019-03-02 17:21:07.366991,19942,55390
46240,order_46241,2019-06-12 12:55:34.965482,4433,55390
46241,order_46242,2019-01-13 16:29:04.484304,10722,55641
46242,order_46243,2019-03-01 06:49:31.739066,16084,55641
46243,order_46244,2019-04-23 09:52:16.839140,18959,55641
46244,order_46245,2019-04-15 20:57:07.360767,3294,55641
46245,order_46246,2019-09-23 05:04:29.871363,12335,55641
46246,order_46247,2019-05-13 07:46:11.355883,5395,55641
46247,order_46248,2019-06-13 00:32:08.470442,5484,55641
46248,order_46249,2019-08-24 11:48:26.518521,1894,55641
46249,order_46250,2019-04-18 17:56:05.166138,13893,55641
46250,order_46251,2019-06-17 10:37:47.535157,5909,55641
46251,order_46252,2019-02-05 10:45:12.687252,19655,55641
46252,order_46253,2019-05-07 11:44:17.257304,18483,55641
46253,order_46254,2019-05-22 23:07:04.977411,11765,55641
46254,order_46255,2019-11-08 16:31:51.908194,17575,57540
46255,order_46256,2019-12-19 20:29:46.643796,720,57540
46256,order_46257,2019-12-15 00:03:45.912869,14678,57540
46257,order_46258,2019-11-19 22:58:49.811887,4296,57540
46258,order_46259,2019-10-05 17:35:14.342468,14838,57540
46259,order_46260,2019-10-05 20:27:15.817858,8907,57540
46260,order_46261,2019-10-02 08:25:56.069139,4474,57540
46261,order_46262,2019-10-06 16:12:01.869807,5917,57540
46262,order_46263,2019-05-15 02:28:55.398001,9182,57540
46263,order_46264,2019-07-10 02:47:02.454245,13232,57540
46264,order_46265,2019-06-05 20:35:05.006747,19457,57540
46265,order_46266,2019-06-14 07:29:08.126854,19336,57540
46266,order_46267,2019-01-09 19:57:26.928740,7755,57540
46267,order_46268,2019-08-02 15:41:50.996591,16141,57540
46268,order_46269,2019-01-16 21:00:01.989090,781,57540
46269,order_46270,2019-01-30 20:28:52.284148,11401,57540
46270,order_46271,2019-04-20 19:21:33.282140,8842,57540
46271,order_46272,2019-08-22 16:33:52.224340,17514,57540
46272,order_46273,2019-02-04 23:19:48.874312,7662,57540
46273,order_46274,2019-02-18 17:53:53.062760,2776,57540
46274,order_46275,2019-01-06 21:04:24.128107,20076,57540
46275,order_46276,2019-06-04 13:25:06.443596,11985,57540
46276,order_46277,2019-09-24 06:31:23.258871,822,57540
46277,order_46278,2019-08-17 04:24:56.002362,278,57540
46278,order_46279,2019-05-22 05:17:58.552828,9637,57540
46279,order_46280,2019-08-16 13:43:26.513106,18372,57540
46280,order_46281,2019-01-13 01:15:33.215127,12388,57540
46281,order_46282,2019-08-05 06:16:32.710186,5785,57540
46282,order_46283,2019-06-22 03:06:08.224828,13099,57540
46283,order_46284,2019-06-24 06:26:54.172888,6469,57540
46284,order_46285,2019-05-19 11:22:51.660217,12282,57540
46285,order_46286,2019-08-01 16:35:56.148652,1013,57540
46286,order_46287,2019-03-01 00:17:42.155884,9880,57540
46287,order_46288,2019-08-24 23:26:18.109701,354,57540
46288,order_46289,2019-02-23 07:31:44.276665,11345,57540
46289,order_46290,2019-01-21 13:29:09.125621,853,57540
46290,order_46291,2019-03-01 14:17:16.053227,10553,57540
46291,order_46292,2019-03-26 21:35:41.523863,18000,57540
46292,order_46293,2019-04-30 23:28:30.805207,16054,57540
46293,order_46294,2019-03-20 21:38:02.145695,3580,57540
46294,order_46295,2019-04-18 22:48:34.660763,10874,57540
46295,order_46296,2019-05-25 21:59:34.958394,4259,57540
46296,order_46297,2019-01-28 17:41:12.710720,1627,57540
46297,order_46298,2019-08-27 08:32:57.756447,380,57540
46298,order_46299,2019-05-26 00:11:38.936082,14322,57540
46299,order_46300,2019-05-05 03:17:37.957925,10879,57540
46300,order_46301,2019-03-03 17:30:57.591112,9364,57540
46301,order_46302,2019-04-15 23:15:58.636676,18676,57540
46302,order_46303,2019-05-02 16:02:46.210964,9038,57540
46303,order_46304,2019-09-24 20:46:39.250448,9414,57540
46304,order_46305,2019-02-13 10:15:29.069323,7072,57540
46305,order_46306,2019-01-15 23:49:44.178293,4721,57540
46306,order_46307,2019-07-18 05:12:54.132212,1206,57540
46307,order_46308,2019-08-28 10:08:55.710443,6151,57540
46308,order_46309,2019-06-03 03:49:18.234881,19751,57540
46309,order_46310,2019-06-14 05:21:03.570599,8341,57540
46310,order_46311,2019-12-10 00:33:10.559800,10740,60464
46311,order_46312,2019-11-01 11:18:00.094442,14229,60464
46312,order_46313,2019-11-27 11:47:06.494673,17549,60464
46313,order_46314,2019-12-06 21:05:25.278346,8028,60464
46314,order_46315,2019-11-12 10:59:04.871010,14280,60464
46315,order_46316,2019-10-26 07:57:57.333020,7066,60464
46316,order_46317,2019-10-04 22:53:05.777014,676,60464
46317,order_46318,2019-10-29 07:03:36.552362,16932,60464
46318,order_46319,2019-10-25 21:05:26.998832,2623,60464
46319,order_46320,2019-10-03 04:27:37.944288,13745,60464
46320,order_46321,2019-10-17 16:59:11.533920,6485,60464
46321,order_46322,2019-10-26 02:03:21.975443,11706,60464
46322,order_46323,2019-06-27 02:50:24.618408,1203,60464
46323,order_46324,2019-08-24 17:44:13.681226,2072,60464
46324,order_46325,2019-06-04 13:54:00.279231,9908,60464
46325,order_46326,2019-05-19 19:11:54.698548,5558,60464
46326,order_46327,2019-05-26 23:48:08.950318,10145,60464
46327,order_46328,2019-01-27 17:28:18.044465,1025,60464
46328,order_46329,2019-09-18 10:23:28.596895,4343,60464
46329,order_46330,2019-03-15 22:56:29.195107,3663,60464
46330,order_46331,2019-03-03 03:49:36.617452,2253,60464
46331,order_46332,2019-01-29 21:47:11.707983,1575,60464
46332,order_46333,2019-07-23 16:16:46.696852,2398,60464
46333,order_46334,2019-01-29 11:41:11.491853,5876,60464
46334,order_46335,2019-07-30 13:40:47.846873,13014,60464
46335,order_46336,2019-08-08 10:37:35.245328,5568,60464
46336,order_46337,2019-06-26 05:42:05.557668,13688,60464
46337,order_46338,2019-07-24 01:47:56.079986,11835,60464
46338,order_46339,2019-07-28 17:30:19.818596,17393,60464
46339,order_46340,2019-01-27 03:12:09.719634,11666,60464
46340,order_46341,2019-02-16 02:28:05.830211,2841,60464
46341,order_46342,2019-01-08 03:48:43.981017,8174,60464
46342,order_46343,2019-03-02 07:29:35.742426,10990,60464
46343,order_46344,2019-08-26 20:17:09.709159,8181,60464
46344,order_46345,2019-04-03 02:10:10.451126,19779,60464
46345,order_46346,2019-09-02 12:06:12.150164,7297,60464
46346,order_46347,2019-07-17 02:28:11.643984,13129,60464
46347,order_46348,2019-09-12 16:31:27.212546,15587,60464
46348,order_46349,2019-06-07 14:45:08.493043,2222,60464
46349,order_46350,2019-07-06 18:55:41.888403,3874,60464
46350,order_46351,2019-01-02 20:04:31.806681,7634,60464
46351,order_46352,2019-06-27 13:59:13.884121,15548,60464
46352,order_46353,2019-08-15 05:17:55.221161,16636,60464
46353,order_46354,2019-08-04 09:41:25.911320,7631,60464
46354,order_46355,2019-08-09 05:31:39.845113,6801,60464
46355,order_46356,2019-06-18 07:50:38.306776,12616,60464
46356,order_46357,2019-05-20 18:07:52.994164,3437,60464
46357,order_46358,2019-04-17 06:08:33.086514,2692,60464
46358,order_46359,2019-07-31 11:23:45.119093,19338,60464
46359,order_46360,2019-01-17 09:37:58.218900,7813,60464
46360,order_46361,2019-02-19 12:05:13.133529,4933,60464
46361,order_46362,2019-01-10 02:12:50.225740,11999,60464
46362,order_46363,2019-06-30 11:43:23.642583,14010,60838
46363,order_46364,2019-09-07 14:09:25.961437,14475,60838
46364,order_46365,2019-05-02 20:53:08.202656,8542,60838
46365,order_46366,2019-02-06 21:18:59.234757,18991,60838
46366,order_46367,2019-03-16 04:01:37.146544,5697,60838
46367,order_46368,2019-03-15 00:57:40.662334,17220,60838
46368,order_46369,2019-01-12 09:40:13.767897,8188,60838
46369,order_46370,2019-03-05 22:26:18.246320,11807,60838
46370,order_46371,2019-05-30 10:42:02.974906,8740,60838
46371,order_46372,2019-07-21 01:10:27.781805,18911,60838
46372,order_46373,2019-09-22 06:01:48.041593,5937,60838
46373,order_46374,2019-03-24 14:19:11.997945,3771,60838
46374,order_46375,2019-07-19 23:43:02.811980,531,60838
46375,order_46376,2019-09-05 03:30:12.662051,5005,61727
46376,order_46377,2019-08-31 14:47:09.334091,283,61727
46377,order_46378,2019-03-11 14:45:44.970494,12365,61727
46378,order_46379,2019-02-26 15:17:29.338828,16860,61727
46379,order_46380,2019-02-14 05:45:36.472296,13285,61727
46380,order_46381,2019-01-03 22:39:06.349760,1905,61727
46381,order_46382,2019-11-29 08:19:07.083387,18035,61965
46382,order_46383,2019-11-17 04:15:49.319135,5366,61965
46383,order_46384,2019-12-04 11:49:20.043140,15177,61965
46384,order_46385,2019-12-29 20:44:47.615613,12474,61965
46385,order_46386,2019-10-16 01:40:30.431604,9698,61965
46386,order_46387,2019-10-24 01:43:42.935472,14403,61965
46387,order_46388,2019-10-28 20:00:14.845794,11682,61965
46388,order_46389,2019-10-12 12:21:11.813714,1787,61965
46389,order_46390,2019-10-15 12:26:22.454069,5393,61965
46390,order_46391,2019-10-06 18:29:48.983584,12871,61965
46391,order_46392,2019-10-17 23:33:02.787171,15905,61965
46392,order_46393,2019-10-24 23:30:33.833203,17404,61965
46393,order_46394,2019-10-29 17:44:22.027024,12801,61965
46394,order_46395,2019-10-28 13:27:23.440066,11604,61965
46395,order_46396,2019-02-01 03:24:31.958486,17624,61965
46396,order_46397,2019-04-13 07:55:06.957633,12068,61965
46397,order_46398,2019-01-04 11:19:07.722306,17338,61965
46398,order_46399,2019-06-30 09:16:30.884409,3668,61965
46399,order_46400,2019-09-04 06:43:44.127806,3252,61965
46400,order_46401,2019-09-01 01:25:59.624664,5130,61965
46401,order_46402,2019-06-15 03:33:44.073107,10390,61965
46402,order_46403,2019-04-25 13:09:40.799024,9183,61965
46403,order_46404,2019-08-11 22:50:20.018363,175,61965
46404,order_46405,2019-08-22 02:58:46.985023,7807,61965
46405,order_46406,2019-08-08 23:53:49.508711,15512,61965
46406,order_46407,2019-09-27 00:05:28.646662,7008,61965
46407,order_46408,2019-07-30 13:38:17.696310,14277,61965
46408,order_46409,2019-02-01 15:37:16.896154,131,61965
46409,order_46410,2019-07-28 15:32:23.438738,14499,61965
46410,order_46411,2019-05-09 07:06:39.917989,3529,61965
46411,order_46412,2019-09-10 00:10:45.438495,16882,61965
46412,order_46413,2019-02-12 09:02:51.205541,2875,61965
46413,order_46414,2019-06-10 00:57:10.116134,12752,61965
46414,order_46415,2019-03-19 23:59:56.954231,18212,61965
46415,order_46416,2019-05-10 09:39:16.030431,13305,61965
46416,order_46417,2019-01-16 15:21:24.463473,8457,61965
46417,order_46418,2019-03-27 05:53:17.625724,14891,61965
46418,order_46419,2019-09-09 01:24:55.993671,4109,61965
46419,order_46420,2019-06-25 06:14:56.386472,13486,61965
46420,order_46421,2019-05-11 08:03:49.090294,19397,61965
46421,order_46422,2019-07-29 16:34:34.282946,8809,61965
46422,order_46423,2019-09-28 13:35:37.114612,19205,61965
46423,order_46424,2019-08-05 08:08:02.912840,8812,61965
46424,order_46425,2019-09-27 08:39:53.986147,12315,61965
46425,order_46426,2019-01-09 17:04:10.866321,12347,61965
46426,order_46427,2019-06-25 07:55:45.677745,5476,61965
46427,order_46428,2019-02-10 17:01:26.775050,9367,61965
46428,order_46429,2019-07-17 17:34:06.147080,11280,61965
46429,order_46430,2019-09-28 21:33:27.644383,898,61965
46430,order_46431,2019-07-22 20:12:00.988368,16657,61965
46431,order_46432,2019-07-30 07:28:11.688817,2119,61965
46432,order_46433,2019-06-01 15:29:50.110675,8745,61965
46433,order_46434,2019-02-23 21:25:24.423484,11309,61965
46434,order_46435,2019-02-04 03:20:55.792539,5370,61965
46435,order_46436,2019-12-02 03:10:45.819159,19899,62152
46436,order_46437,2019-10-29 03:38:53.403154,17770,62152
46437,order_46438,2019-02-27 04:37:27.363457,6661,62152
46438,order_46439,2019-08-15 10:10:51.404641,12579,62152
46439,order_46440,2019-03-21 14:03:57.732626,12584,62152
46440,order_46441,2019-07-29 20:38:00.075558,3317,62152
46441,order_46442,2019-09-19 03:24:32.811256,18403,62152
46442,order_46443,2019-02-15 12:42:18.416036,15215,62152
46443,order_46444,2019-06-08 20:15:17.207306,7893,62152
46444,order_46445,2019-03-07 23:12:05.202949,13010,62152
46445,order_46446,2019-02-14 22:43:20.750293,11996,62152
46446,order_46447,2019-03-12 17:04:18.394195,12565,62152
46447,order_46448,2019-09-25 17:39:49.775981,5990,62152
46448,order_46449,2019-04-13 19:20:27.212620,14145,62152
46449,order_46450,2019-07-03 21:35:48.642443,17950,62152
46450,order_46451,2019-07-25 14:24:33.775861,14470,62152
46451,order_46452,2019-07-19 07:02:49.252448,20070,62152
46452,order_46453,2019-05-08 19:10:00.766007,12609,62152
46453,order_46454,2019-08-17 20:20:30.365389,17944,62152
46454,order_46455,2019-03-23 08:14:14.092673,4975,62152
46455,order_46456,2019-09-01 00:39:59.100868,4534,62152
46456,order_46457,2019-04-01 19:42:06.821562,1629,62152
46457,order_46458,2019-07-01 17:21:26.012317,19008,62152
46458,order_46459,2019-09-03 18:56:31.916512,2270,62152
46459,order_46460,2019-06-30 06:15:31.832876,2587,62152
46460,order_46461,2019-02-01 00:51:44.851575,11362,62152
46461,order_46462,2019-09-19 18:42:10.495803,1742,62152
46462,order_46463,2019-02-21 19:40:01.850951,11313,62152
46463,order_46464,2019-08-10 15:02:31.061224,3001,62152
46464,order_46465,2019-11-27 01:12:20.445208,2069,62161
46465,order_46466,2019-12-21 01:42:23.680347,197,62161
46466,order_46467,2019-12-06 02:08:39.307101,16037,62161
46467,order_46468,2019-12-23 03:18:13.083960,6137,62161
46468,order_46469,2019-12-13 07:53:16.859424,13290,62161
46469,order_46470,2019-12-25 21:31:56.620217,13926,62161
46470,order_46471,2019-11-12 21:30:17.471592,8720,62161
46471,order_46472,2019-11-12 22:06:53.953727,19042,62161
46472,order_46473,2019-11-03 02:35:32.951356,5659,62161
46473,order_46474,2019-11-19 20:00:39.612167,16172,62161
46474,order_46475,2019-12-04 08:13:05.133568,11413,62161
46475,order_46476,2019-12-20 16:16:35.983161,15243,62161
46476,order_46477,2019-12-28 18:18:41.411871,6253,62161
46477,order_46478,2019-10-12 07:12:35.023856,19870,62161
46478,order_46479,2019-10-05 01:33:44.409770,4647,62161
46479,order_46480,2019-10-27 05:00:46.035963,18648,62161
46480,order_46481,2019-10-22 17:12:05.411181,13025,62161
46481,order_46482,2019-10-17 15:17:01.787920,14290,62161
46482,order_46483,2019-10-07 08:25:06.292871,19412,62161
46483,order_46484,2019-10-01 22:01:08.454528,386,62161
46484,order_46485,2019-09-09 16:55:30.371925,7988,62161
46485,order_46486,2019-04-14 16:27:06.066022,7600,62161
46486,order_46487,2019-06-11 05:03:13.805798,12748,62161
46487,order_46488,2019-06-13 14:04:20.639379,6109,62161
46488,order_46489,2019-07-06 09:14:37.742460,16690,62161
46489,order_46490,2019-07-20 02:30:19.565344,14625,62161
46490,order_46491,2019-05-09 05:53:43.038330,4279,62161
46491,order_46492,2019-07-21 14:01:33.822389,13348,62161
46492,order_46493,2019-01-09 01:55:00.719263,10086,62161
46493,order_46494,2019-06-21 01:57:55.422916,10057,62161
46494,order_46495,2019-05-12 14:01:58.936133,5132,62161
46495,order_46496,2019-07-09 21:56:07.145921,18341,62161
