index,customer_id,subject_line_length,last_open_day,last_login_day,last_checkout_day,open_count_last_10_days,open_count_last_30_days,open_count_last_60_days,login_count_last_10_days,login_count_last_30_days,login_count_last_60_days,checkout_count_last_10_days,checkout_count_last_30_days,checkout_count_last_60_days,open_flag,row_id,attr_1,attr_2,attr_3,age,domain,gender,checkout_count_last_6_months,checkout_count_last_1_year
1785,105309,69,Never open,6,17,0,0,0,7,25,50,0,1,2,0,51685,1.0,1.0,2.0,0.0,@yahoo.com,Female,2,14
1786,107371,69,69,62,98,0,0,0,0,0,0,0,0,0,0,51714,,1.0,0.0,19.0,@gmail.com,Male,5,9
1787,107488,66,Never open,3,1,0,0,0,9,42,91,1,4,17,0,51717,1.0,1.0,2.0,33.0,@yahoo.com,Male,55,98
1788,108130,69,34,8,0,0,1,4,4,14,29,1,1,1,1,51732,1.0,1.0,2.0,40.0,@gmail.com,Female,0,5
1789,108703,69,34,68,207,1,5,6,0,0,0,0,0,0,1,51742,1.0,1.0,2.0,24.0,@gmail.com,Male,0,3
1790,108857,69,76,79,210,0,0,0,0,0,0,0,0,0,0,51748,,1.0,0.0,27.0,@yahoo.com,Male,0,10
1791,108911,69,9,23,221,1,5,5,0,2,5,0,0,0,1,51750,,1.0,0.0,45.0,@gmail.com,Female,0,3
1792,108913,66,6,6,191,0,2,6,1,2,6,0,0,0,0,51751,,1.0,0.0,23.0,@gmail.com,Female,0,10
1793,109714,69,40,73,64,0,0,2,0,0,0,0,0,0,0,51762,,1.0,0.0,50.0,@yahoo.com,Female,10,11
1794,110389,69,60,69,80,0,0,0,0,0,0,0,0,0,0,51772,,1.0,0.0,30.0,@gmail.com,Male,8,11
1795,110489,69,58,26,86,0,0,0,0,1,2,0,0,0,0,51773,,1.0,0.0,35.0,@yahoo.com,Male,11,12
1796,110518,69,51,68,244,0,0,1,0,0,0,0,0,0,0,51776,,1.0,0.0,27.0,@gmail.com,Female,0,6
1797,110597,69,Never open,1,19,0,0,0,7,35,42,0,1,1,0,51779,,1.0,0.0,39.0,@gmail.com,Male,0,5
1798,111577,69,14,62,238,0,1,1,0,0,0,0,0,0,0,51793,,1.0,0.0,47.0,@gmail.com,Female,0,3
1799,111617,69,32,31,80,1,9,15,0,0,19,0,0,0,1,51794,,1.0,0.0,34.0,other,Female,7,11
1800,112320,69,25,58,194,0,2,3,0,0,1,0,0,0,0,51804,,1.0,0.0,47.0,@yahoo.com,Male,0,3
1801,112603,66,53,8,6,0,0,0,1,3,4,1,1,1,1,51811,,1.0,0.0,44.0,@yahoo.com,Female,3,9
1802,112734,69,52,55,215,0,0,0,0,0,2,0,0,0,0,51815,,1.0,0.0,47.0,@gmail.com,Male,0,3
1803,113025,69,47,35,50,0,0,0,1,1,17,0,0,1,0,51818,,1.0,0.0,59.0,@yahoo.com,Male,4,17
1804,113116,69,51,53,261,0,0,0,0,0,2,0,0,0,0,51822,,1.0,0.0,49.0,@gmail.com,Female,0,5
1805,113598,69,4,51,186,1,5,10,0,0,1,0,0,0,0,51830,,1.0,0.0,28.0,@gmail.com,Male,0,13
1806,114215,69,43,48,80,0,0,0,0,0,1,0,0,0,0,51838,,1.0,0.0,18.0,@gmail.com,Female,5,10
1807,114521,69,34,15,11,0,0,2,9,17,23,0,4,4,0,51842,1.0,1.0,2.0,36.0,@gmail.com,Male,19,23
1808,114918,69,4,36,113,1,2,2,0,0,4,0,0,0,0,51848,,1.0,0.0,29.0,@gmail.com,Male,4,7
1809,115533,69,15,6,13,0,3,6,2,15,29,0,3,8,0,51854,,1.0,0.0,54.0,@gmail.com,Male,36,46
1810,115929,66,15,34,31,0,1,1,0,0,6,0,0,10,0,51864,1.0,1.0,3.0,24.0,@gmail.com,Female,30,79
1811,116029,69,9,5,82,0,1,1,5,10,12,0,0,0,0,51865,1.0,1.0,4.0,20.0,@gmail.com,Male,3,8
1812,116476,69,22,16,12,0,1,1,0,4,14,0,1,2,1,51872,1.0,1.0,1.0,15.0,@gmail.com,Female,9,19
1813,116890,69,14,17,38,0,1,1,0,5,7,0,0,2,0,51879,,1.0,0.0,22.0,@gmail.com,Male,9,11
1814,117111,69,24,27,64,0,0,0,0,2,3,0,0,0,0,51884,,1.0,0.0,38.0,@yahoo.com,Male,3,14
1815,117738,69,6,1,0,1,2,2,10,10,11,7,7,7,1,51892,1.0,1.0,4.0,21.0,@gmail.com,Female,1,3
1816,118235,69,Never open,18,19,0,0,0,0,15,15,0,1,1,0,51905,,1.0,0.0,50.0,@yahoo.com,Female,4,6
1817,118271,69,Never open,28,196,0,0,0,0,1,1,0,0,0,0,51906,,1.0,0.0,44.0,@gmail.com,Female,0,11
1818,118635,69,4,5,6,1,4,4,11,29,29,1,2,2,1,51920,,1.0,0.0,58.0,@gmail.com,Female,0,4
1819,118666,69,Never open,1,66,0,0,0,4,28,28,0,0,0,0,51921,,1.0,0.0,23.0,@gmail.com,Female,4,6
1820,119010,69,Never open,24,247,0,0,0,0,1,1,0,0,0,0,51932,,1.0,0.0,24.0,@gmail.com,Male,0,4
1821,119077,69,Never open,23,102,0,0,0,0,1,1,0,0,0,0,51936,,1.0,0.0,51.0,@gmail.com,Male,2,2
1822,119081,69,Never open,23,88,0,0,0,0,2,2,0,0,0,0,51937,1.0,1.0,1.0,16.0,@gmail.com,Female,1,3
1823,119221,69,Never open,22,73,0,0,0,2,3,3,0,0,0,0,51943,,1.0,0.0,36.0,@gmail.com,Male,1,1
1824,119273,69,Never open,2,1,1,2,2,13,36,36,2,6,6,1,51945,,1.0,0.0,47.0,@gmail.com,Male,26,33
1825,119352,69,Never open,12,209,0,0,0,3,8,8,0,0,0,0,51948,,1.0,0.0,35.0,@gmail.com,Male,0,4
1826,119778,69,Never open,12,191,0,0,0,2,5,5,0,0,0,1,51968,,1.0,0.0,32.0,@yahoo.com,Female,0,4
1827,119877,69,Never open,19,76,0,0,0,0,1,1,0,0,0,1,51971,,1.0,0.0,63.0,@yahoo.com,Male,12,17
1828,120178,69,Never open,4,29,0,0,0,1,5,5,0,1,1,0,51981,,1.0,0.0,58.0,@yahoo.com,Male,3,6
1829,120241,69,Never open,7,0,0,0,0,7,12,12,1,1,1,0,51982,1.0,1.0,1.0,35.0,@yahoo.com,Male,0,5
1830,120612,69,Never open,7,220,0,0,0,2,3,3,0,0,0,0,51998,1.0,1.0,4.0,24.0,@gmail.com,Female,0,9
1831,121006,69,Never open,1,69,0,0,0,8,10,10,0,0,0,0,52006,1.0,1.0,2.0,36.0,@gmail.com,Male,4,9
1832,121056,69,5,1,0,0,0,0,7,10,10,13,14,14,1,52008,1.0,1.0,2.0,21.0,@gmail.com,Male,12,26
1833,121096,66,Never open,13,82,0,0,0,0,1,1,0,0,0,0,52011,,1.0,0.0,50.0,@gmail.com,Female,3,7
1834,121133,69,Never open,13,202,0,0,0,3,4,4,0,0,0,0,52012,,1.0,0.0,33.0,@gmail.com,Female,0,5
1835,121534,69,Never open,11,83,0,0,0,0,1,1,0,0,0,0,52026,,1.0,0.0,50.0,@gmail.com,Male,3,7
1836,121539,69,Never open,11,68,0,0,0,3,4,4,0,0,0,1,52027,,1.0,0.0,43.0,@gmail.com,Male,7,9
1837,127222,66,88,9,74,0,0,0,0,0,0,0,0,0,0,52045,1.0,1.0,4.0,0.0,@gmail.com,Female,2,10
1838,127664,69,2,5,Never Checkout,1,6,17,0,0,0,0,0,0,0,52056,,1.0,0.0,24.0,@qq.com,Female,0,0
1839,20971,55,11,9,234,0,5,7,11,23,49,0,0,0,0,54906,1.0,1.0,2.0,28.0,@gmail.com,Female,0,2
1840,23960,55,14,7,6,0,4,5,1,1,11,1,1,6,0,54948,,1.0,0.0,58.0,@gmail.com,Female,14,31
1841,41492,55,15,10,65,0,2,2,1,4,10,0,0,0,0,55187,,1.0,0.0,32.0,@gmail.com,Female,4,5
1842,46492,65,16,29,37,0,2,3,1,3,10,0,0,1,0,55259,1.0,1.0,2.0,27.0,@gmail.com,Female,5,5
1843,52823,65,34,2,34,0,0,2,12,37,83,0,0,3,1,55338,,1.0,0.0,63.0,@yahoo.com,Female,7,25
1844,56101,55,9,3,122,0,0,0,2,2,2,0,0,0,0,55381,1.0,1.0,1.0,28.0,@gmail.com,Male,1,8
1845,58553,55,3,1,0,3,11,19,31,77,134,2,5,22,1,55415,1.0,1.0,2.0,29.0,@gmail.com,Female,77,140
1846,61280,55,77,39,119,0,0,0,0,0,1,0,0,0,0,55465,,1.0,0.0,38.0,@gmail.com,Female,4,9
1847,78631,55,15,2,4,0,2,4,3,4,10,1,1,1,0,55671,,1.0,0.0,29.0,@gmail.com,Male,11,13
1848,85878,55,48,263,113,0,0,3,0,0,0,0,0,0,0,55770,1.0,1.0,2.0,29.0,@yahoo.com,Female,3,6
1849,101611,65,14,1,18,0,5,6,19,42,78,0,1,1,0,56001,1.0,1.0,2.0,32.0,@yahoo.com,Female,3,22
1850,106466,55,40,48,188,0,0,1,0,0,1,0,0,0,0,56072,,1.0,0.0,42.0,@yahoo.com,Male,0,22
1851,117511,55,32,15,17,0,0,0,0,6,12,0,1,1,0,56188,,1.0,0.0,64.0,@gmail.com,Female,3,17
1852,118455,55,20,2,3,0,0,0,4,21,21,3,3,3,0,56206,1.0,1.0,2.0,39.0,@yahoo.com,Male,5,9
1853,119111,65,Never open,3,4,0,0,0,11,24,24,1,6,6,0,56231,,1.0,0.0,50.0,@gmail.com,Male,11,30
1854,27861,65,Never open,16,36,0,0,0,0,2,13,0,0,1,0,56751,1.0,1.0,2.0,31.0,@gmail.com,Male,9,14
1855,33050,65,Never open,350,144,0,0,0,0,0,0,0,0,0,0,56813,1.0,1.0,2.0,26.0,@gmail.com,Male,1,5
1856,34948,65,Never open,14,12,0,0,0,1,10,16,0,7,7,0,56842,1.0,1.0,2.0,36.0,@gmail.com,Female,21,59
1857,36909,65,Never open,2,26,0,0,0,9,11,14,0,1,1,0,56861,1.0,1.0,2.0,23.0,@yahoo.com,Male,0,14
1858,38528,65,Never open,690,109,0,0,0,0,0,0,0,0,0,0,56887,,1.0,0.0,61.0,@gmail.com,Male,1,1
1859,51814,65,Never open,3,11,0,0,0,15,47,88,0,22,25,0,57037,1.0,1.0,2.0,23.0,@gmail.com,Female,83,166
1860,61757,65,Never open,58,188,0,0,0,0,0,1,0,0,0,0,57111,,1.0,0.0,47.0,@gmail.com,Male,0,9
1861,71458,65,Never open,2,6,0,0,0,9,26,49,1,3,6,1,57203,1.0,1.0,2.0,27.0,@gmail.com,Male,16,55
1862,73665,65,Never open,5,82,0,0,0,1,6,13,0,0,0,0,57220,1.0,1.0,3.0,50.0,@gmail.com,Male,1,3
1863,80253,65,Never open,308,83,0,0,0,0,0,0,0,0,0,0,57288,,1.0,0.0,51.0,@gmail.com,Male,5,9
1864,82916,65,Never open,85,189,0,0,0,0,0,0,0,0,0,0,57324,,1.0,0.0,62.0,@yahoo.com,Female,0,2
1865,88513,65,Never open,10,Never Checkout,0,0,0,1,1,1,0,0,0,0,57386,,1.0,0.0,34.0,@yahoo.com,Male,0,0
1866,97169,65,Never open,13,25,0,0,0,0,3,11,0,1,1,0,57489,1.0,1.0,2.0,21.0,@gmail.com,Female,14,15
1867,97229,65,Never open,3,2,0,0,0,7,58,140,18,230,603,1,57490,1.0,1.0,1.0,36.0,other,Female,2008,4180
1868,51175,45,Never open,387,283,0,0,0,0,0,0,0,0,0,0,58932,,1.0,0.0,40.0,@gmail.com,Male,0,2
1869,61805,45,Never open,3,15,0,0,0,13,41,64,0,6,9,0,59027,,1.0,0.0,34.0,@gmail.com,Male,22,82
1870,63999,45,Never open,154,77,0,0,0,0,0,0,0,0,0,0,59049,,1.0,0.0,63.0,@gmail.com,Male,8,9
1871,90074,45,Never open,54,76,0,0,0,0,0,1,0,0,0,0,59259,,1.0,0.0,60.0,@gmail.com,Male,5,9
1872,2547,75,32,1,0,0,0,5,19,51,89,47,65,69,0,61013,1.0,1.0,2.0,23.0,@gmail.com,Female,124,184
1873,7493,75,11,4,8,0,1,1,12,30,66,2,3,5,0,61047,1.0,1.0,2.0,31.0,@yahoo.com,Female,3,35
1874,17506,75,11,1,1,0,2,3,13,38,106,4,10,21,0,61126,1.0,1.0,2.0,29.0,@yahoo.com,Female,52,124
1875,19778,75,18,3,2,0,1,1,9,18,51,4,7,11,0,61144,1.0,1.0,2.0,30.0,@gmail.com,Male,26,49
1876,23872,75,282,8,4,0,0,0,6,7,32,1,1,4,1,61193,1.0,1.0,2.0,25.0,@gmail.com,Female,13,16
1877,24514,75,18,3,0,0,6,8,10,22,55,2,3,4,1,61196,1.0,1.0,4.0,21.0,@gmail.com,Male,11,18
1878,30772,75,10,1,2,0,1,2,23,85,129,8,29,32,0,61264,1.0,1.0,2.0,41.0,@yahoo.com,Male,99,158
1879,35375,75,62,1,0,0,0,0,15,39,77,6,19,40,0,61310,1.0,1.0,1.0,39.0,@icloud.com,Male,122,252
1880,36475,75,5,2,6,1,1,2,14,28,52,2,3,3,1,61324,1.0,1.0,2.0,24.0,@gmail.com,Male,4,6
1881,36476,75,10,1,0,0,1,1,21,88,169,32,135,210,0,61325,,1.0,0.0,21.0,@gmail.com,Male,642,1282
1882,40583,75,365,2,6,0,0,0,8,20,23,1,4,4,1,61369,1.0,1.0,2.0,24.0,@gmail.com,Female,5,26
1883,45999,75,25,5,0,0,1,1,14,38,67,3,4,5,0,61431,1.0,1.0,2.0,26.0,@yahoo.com,Female,18,22
1884,48649,75,45,1,0,0,0,2,6,19,37,2,3,10,0,61469,1.0,1.0,1.0,35.0,@gmail.com,Male,29,76
1885,51183,75,17,3,10,0,5,5,2,11,27,1,3,7,0,61507,1.0,1.0,3.0,50.0,@gmail.com,Female,17,61
1886,51930,75,58,4,2,0,0,0,19,58,123,2,8,19,0,61518,1.0,1.0,2.0,32.0,@gmail.com,Male,65,114
1887,60663,75,10,3,0,0,7,12,13,37,81,7,31,65,1,61617,1.0,1.0,2.0,29.0,@yahoo.com,Male,201,413
1888,63768,75,48,2,0,0,0,1,10,43,91,5,23,40,0,61657,1.0,1.0,1.0,33.0,@gmail.com,Male,115,254
1889,71964,75,20,2,7,0,1,1,6,13,27,1,1,3,0,61767,,1.0,0.0,53.0,@gmail.com,Female,3,19
1890,73048,75,3,7,4,2,2,2,1,8,39,3,8,60,1,61782,1.0,1.0,2.0,33.0,@gmail.com,Male,191,427
1891,77049,75,Never open,1,2,0,0,0,1,2,12,4,4,4,0,61834,1.0,1.0,4.0,39.0,@gmail.com,Male,8,13
1892,84250,75,3,4,4,1,5,9,9,22,56,4,4,10,1,61920,,1.0,0.0,58.0,@gmail.com,Female,26,49
1893,84831,75,8,2,0,1,8,15,18,47,96,4,10,14,0,61930,1.0,1.0,2.0,42.0,@gmail.com,Female,45,64
1894,85182,75,Never open,37,198,0,0,0,0,0,15,0,0,0,0,61933,1.0,1.0,2.0,31.0,@yahoo.com,Female,0,4
1895,93721,75,19,4,0,0,5,10,12,36,65,2,5,8,0,62045,1.0,1.0,2.0,38.0,@yahoo.com,Male,23,50
1896,98642,75,Never open,69,198,0,0,0,0,0,0,0,0,0,0,62105,,1.0,0.0,32.0,@gmail.com,Male,0,4
1897,104511,75,27,4,3,0,1,2,3,4,6,1,1,1,0,62163,,1.0,0.0,48.0,@yahoo.com,Female,6,15
1898,104608,75,19,1,2,0,2,3,24,70,102,4,22,31,0,62165,1.0,1.0,2.0,47.0,@yahoo.com,Male,98,190
1899,112397,75,Never open,4,29,0,0,0,10,15,16,0,1,1,0,62249,,1.0,0.0,56.0,@gmail.com,Female,2,12
1900,112740,75,60,1,0,0,0,0,38,118,243,15,35,47,0,62254,1.0,1.0,2.0,23.0,@gmail.com,Female,125,222
1901,113813,75,18,1,0,0,6,17,6,14,15,4,8,9,0,62263,,1.0,0.0,19.0,@yahoo.com,Male,24,30
1902,113880,75,4,8,2,0,0,1,12,37,85,1,3,11,0,62264,,1.0,0.0,53.0,@gmail.com,Male,28,56
1903,121104,75,14,2,5,0,0,0,14,25,25,1,3,3,0,62365,1.0,1.0,1.0,36.0,@yahoo.com,Female,7,8
1904,121446,75,Never open,5,0,0,0,0,2,7,7,2,8,8,0,62377,,1.0,0.0,29.0,@yahoo.com,Female,11,39
1905,122119,75,Never open,4,9,0,0,0,5,7,7,1,1,1,0,62400,,1.0,0.0,58.0,@gmail.com,Female,0,2
1906,122312,75,Never open,12,3,0,0,0,3,10,10,1,3,3,1,62411,1.0,1.0,1.0,57.0,@gmail.com,Female,5,33
1907,123085,75,Never open,2,6,0,0,0,9,10,10,2,2,2,0,62432,1.0,1.0,1.0,40.0,@gmail.com,Male,5,9
1908,2003,52,21,9,13,0,6,12,3,11,13,0,2,2,1,63973,1.0,1.0,2.0,30.0,@yahoo.com,Female,6,28
1909,2392,71,69,1,0,0,0,0,25,89,212,4,7,12,0,63975,1.0,1.0,2.0,30.0,@gmail.com,Female,36,47
1910,2634,52,12,1,6,0,1,2,9,25,65,1,1,6,0,63978,1.0,1.0,2.0,32.0,@yahoo.com,Female,13,30
1911,2962,52,52,4,6,0,0,1,23,54,112,1,3,5,1,63982,1.0,1.0,2.0,39.0,@yahoo.com,Male,12,23
1912,7796,52,13,4,11,0,5,6,25,57,111,0,3,3,1,64012,1.0,1.0,2.0,37.0,@yahoo.com,Male,10,28
1913,11172,52,19,418,62,0,6,15,0,0,0,0,0,0,0,64038,,1.0,0.0,56.0,@gmail.com,Female,5,6
1914,13436,52,37,46,231,0,0,1,0,0,3,0,0,0,0,64068,1.0,1.0,2.0,30.0,@gmail.com,Male,0,2
1915,16008,52,41,1,0,0,0,3,9,40,94,15,36,46,0,64086,1.0,1.0,1.0,37.0,@gmail.com,Male,117,218
1916,19602,52,21,5,0,0,1,2,24,61,122,1,8,18,1,64119,1.0,1.0,2.0,31.0,@ymail.com,Male,64,110
1917,20234,71,32,5,28,0,0,2,8,36,84,0,2,7,0,64125,1.0,1.0,2.0,35.0,@yahoo.com,Female,27,33
1918,20795,52,21,4,32,0,2,4,3,10,40,0,0,9,0,64128,1.0,1.0,2.0,29.0,@yahoo.com,Female,34,64
1919,22566,71,21,2,31,0,5,15,3,8,26,0,0,1,1,64141,1.0,1.0,1.0,34.0,@gmail.com,Male,11,13
1920,23554,52,43,1,1,0,0,1,30,96,171,7,23,37,0,64155,1.0,1.0,2.0,30.0,@gmail.com,Female,106,214
1921,28848,52,57,7,41,0,0,1,1,6,22,0,0,3,0,64212,1.0,1.0,2.0,34.0,@gmail.com,Female,10,18
1922,30330,52,13,11,47,0,1,9,9,18,36,0,0,1,0,64229,1.0,1.0,2.0,26.0,@gmail.com,Male,2,6
1923,30623,52,21,4,0,0,5,8,11,23,35,13,14,15,1,64233,,1.0,0.0,55.0,@gmail.com,Male,9,37
1924,30651,52,75,1,2,0,0,0,14,19,62,1,1,3,0,64234,1.0,1.0,2.0,29.0,@gmail.com,Female,22,24
1925,32383,71,Never open,4,1,0,0,0,7,7,9,2,2,2,0,64254,1.0,1.0,2.0,25.0,@gmail.com,Male,0,3
1926,34402,52,42,22,86,0,0,1,0,2,6,0,0,0,0,64278,1.0,1.0,2.0,33.0,@yahoo.com,Female,3,6
1927,36762,52,75,2,24,0,0,0,8,36,85,0,2,3,0,64298,1.0,1.0,1.0,28.0,@yahoo.com,Female,9,28
1928,40579,52,75,3,9,0,0,0,7,32,48,1,3,4,0,64329,,1.0,0.0,41.0,@yahoo.com,Male,1,29
1929,41515,52,24,485,174,0,1,1,0,0,0,0,0,0,0,64339,1.0,1.0,2.0,23.0,@gmail.com,Female,1,6
1930,43135,52,54,3,6,0,0,1,8,22,44,1,3,4,0,64348,,1.0,0.0,60.0,@gmail.com,Female,4,23
1931,43574,52,21,8,20,0,6,12,4,19,47,0,3,9,1,64353,,1.0,0.0,56.0,@gmail.com,Male,38,62
1932,44159,52,3,644,191,0,1,1,0,0,0,0,0,0,0,64358,,1.0,0.0,32.0,@gmail.com,Male,0,4
1933,47826,52,19,5,61,0,3,5,2,3,7,0,0,0,0,64401,,1.0,0.0,58.0,@gmail.com,Male,9,14
1934,49179,52,24,1,0,0,2,3,15,33,67,4,7,11,0,64414,1.0,1.0,1.0,59.0,@gmail.com,Female,30,66
1935,52336,52,8,21,129,0,1,1,3,6,14,0,0,0,1,64441,1.0,1.0,2.0,31.0,@gmail.com,Male,2,6
1936,53315,52,21,13,Never Checkout,0,1,2,2,10,19,0,0,0,0,64447,1.0,1.0,2.0,27.0,@gmail.com,Male,0,0
1937,54150,52,13,1,4,0,1,1,11,37,81,4,5,11,0,64462,,1.0,0.0,24.0,@gmail.com,Male,22,61
1938,55324,71,Never open,1,1,0,0,0,2,9,41,1,1,9,0,64471,1.0,1.0,2.0,25.0,@gmail.com,Male,32,61
1939,57240,52,13,291,205,0,3,4,0,0,0,0,0,0,1,64492,1.0,1.0,2.0,44.0,@gmail.com,Female,0,18
1940,58418,71,Never open,4,7,0,0,0,11,39,74,1,9,16,0,64503,1.0,1.0,2.0,34.0,@gmail.com,Female,50,112
1941,60125,71,Never open,2,10,0,0,0,4,14,34,1,1,4,0,64518,1.0,1.0,1.0,22.0,@gmail.com,Male,12,25
1942,60702,52,98,10,33,0,0,0,1,8,28,0,0,1,0,64521,,1.0,0.0,51.0,@yahoo.com,Female,6,6
1943,60724,71,Never open,11,65,0,0,0,0,8,25,0,0,0,0,64522,,1.0,0.0,29.0,@gmail.com,Male,7,10
1944,60804,52,21,10,186,0,4,9,1,4,11,0,0,0,1,64523,1.0,1.0,1.0,30.0,@gmail.com,Male,0,13
1945,61514,52,48,455,43,0,0,1,0,0,1,0,0,1,0,64533,,1.0,0.0,19.0,@gmail.com,Female,6,33
1946,62300,52,226,122,192,0,0,0,0,0,0,0,0,0,1,64538,,1.0,0.0,19.0,@gmail.com,Female,0,17
1947,63024,71,Never open,31,270,0,0,0,6,17,30,0,0,0,0,64542,,1.0,0.0,52.0,@gmail.com,Male,0,2
1948,63074,52,30,2,19,0,0,0,14,41,99,0,1,2,0,64544,1.0,1.0,1.0,37.0,@gmail.com,Male,11,16
1949,64623,52,47,17,41,0,0,3,0,2,6,0,0,1,0,64558,,1.0,0.0,43.0,@yahoo.com,Female,2,19
1950,71300,52,22,391,74,0,1,1,0,0,0,0,0,0,0,64625,,1.0,0.0,49.0,@gmail.com,Male,3,6
1951,71650,52,23,14,30,0,1,2,0,17,48,0,1,3,0,64628,,1.0,0.0,19.0,@yahoo.com,Female,8,23
1952,71672,71,Never open,1,9,0,0,0,8,10,14,2,2,3,0,64629,1.0,1.0,1.0,21.0,@yahoo.com,Male,8,10
1953,71783,52,25,10,19,0,0,2,1,4,8,0,1,2,0,64630,,1.0,0.0,29.0,@gmail.com,Male,9,25
1954,72796,52,23,136,229,0,1,3,0,0,0,0,0,0,1,64638,,1.0,0.0,36.0,@gmail.com,Female,0,4
1955,73688,52,21,5,52,0,1,1,11,29,53,0,0,1,0,64650,1.0,1.0,1.0,55.0,@gmail.com,Female,6,13
1956,73703,52,48,20,0,0,0,1,3,7,16,1,1,1,0,64651,1.0,1.0,2.0,35.0,@yahoo.com,Female,5,7
1957,73857,52,9,20,32,0,7,9,0,2,6,0,0,2,1,64652,1.0,1.0,2.0,25.0,@icloud.com,Female,4,10
1958,74897,52,41,13,38,0,0,1,2,18,33,0,0,2,0,64661,1.0,1.0,2.0,31.0,@gmail.com,Female,2,3
1959,75301,52,78,147,185,0,0,0,0,0,0,0,0,0,0,64663,1.0,1.0,1.0,36.0,@gmail.com,Female,0,12
1960,75363,52,42,1,3,0,0,1,41,48,66,4,4,7,0,64664,1.0,1.0,1.0,30.0,@gmail.com,Female,6,42
1961,77380,52,21,106,151,0,5,11,0,0,0,0,0,0,0,64688,,1.0,0.0,59.0,other,Male,4,4
1962,77477,52,189,26,63,0,0,0,0,1,1,0,0,0,0,64692,1.0,1.0,2.0,24.0,@gmail.com,Male,3,7
1963,79577,52,19,2,206,0,2,5,4,10,14,0,0,0,1,64708,,1.0,0.0,27.0,@gmail.com,Male,0,4
1964,80298,71,Never open,15,200,0,0,0,1,11,18,0,0,0,0,64712,,1.0,0.0,51.0,@gmail.com,Female,0,7
1965,80771,71,Never open,309,273,0,0,0,0,0,0,0,0,0,0,64716,,1.0,0.0,64.0,@yahoo.com,Female,0,3
1966,81915,52,4,5,33,0,1,1,4,8,13,0,0,1,0,64730,1.0,1.0,2.0,41.0,@yahoo.com,Female,3,9
1967,82310,52,21,99,72,0,3,6,0,0,0,0,0,0,0,64732,1.0,1.0,2.0,31.0,@gmail.com,Male,8,11
1968,82389,52,65,29,49,0,0,0,0,2,14,0,0,2,0,64733,1.0,1.0,1.0,56.0,@gmail.com,Female,13,19
1969,87456,52,47,7,66,0,0,1,0,0,0,0,0,0,1,64782,,1.0,0.0,49.0,@yahoo.com,Female,7,12
1970,90786,52,44,69,113,0,0,1,0,0,0,0,0,0,0,64812,,1.0,0.0,32.0,@gmail.com,Male,3,7
1971,91285,52,77,5,3,0,0,0,6,9,14,1,1,1,0,64819,1.0,1.0,4.0,20.0,@gmail.com,Female,0,0
1972,92118,52,217,184,62,0,0,0,0,0,0,0,0,0,0,64827,,1.0,0.0,18.0,@gmail.com,Male,3,7
1973,95817,71,Never open,9,37,0,0,0,5,26,64,0,0,3,0,64860,,1.0,0.0,57.0,@yahoo.com,Male,4,24
1974,95922,71,Never open,115,83,0,0,0,0,0,0,0,0,0,0,64863,1.0,1.0,2.0,31.0,@gmail.com,Female,3,6
1975,96863,71,2,21,68,1,1,1,3,8,11,0,0,0,0,64874,1.0,1.0,2.0,39.0,@yahoo.com,Female,4,7
1976,105914,52,15,9,48,0,2,4,1,2,7,0,0,2,0,64966,,1.0,0.0,20.0,@gmail.com,Female,7,10
1977,107170,52,58,9,7,0,0,0,9,14,39,1,1,5,0,64975,,1.0,0.0,63.0,@gmail.com,Male,20,35
1978,109506,71,Never open,1,0,0,0,0,11,27,53,5,7,14,0,64998,,1.0,0.0,39.0,@gmail.com,Male,29,72
1979,109730,71,13,3,11,0,6,13,14,35,82,0,4,7,0,65001,1.0,1.0,1.0,52.0,@gmail.com,Male,18,39
1980,110833,52,60,76,276,0,0,0,0,0,0,0,0,0,0,65013,,1.0,0.0,63.0,@gmail.com,Female,0,1
1981,115151,52,21,54,46,0,6,12,0,0,1,0,0,1,1,65056,1.0,1.0,3.0,55.0,other,Female,5,8
1982,116474,52,21,21,59,0,5,7,0,8,37,0,0,1,1,65067,1.0,1.0,1.0,63.0,@gmail.com,Female,2,5
1983,118133,52,10,9,3,0,1,1,2,3,12,2,2,4,1,65083,,1.0,0.0,63.0,@gmail.com,Female,14,15
1984,118388,52,14,7,19,0,1,1,7,12,14,0,2,2,1,65084,1.0,1.0,4.0,25.0,@gmail.com,Male,5,29
1985,119305,52,14,2,6,0,1,1,7,10,11,1,1,1,0,65095,1.0,1.0,2.0,30.0,@gmail.com,Male,4,14
1986,119449,52,Never open,1,6,0,0,0,9,14,15,2,2,2,0,65099,1.0,1.0,2.0,23.0,@gmail.com,Male,0,1
1987,119803,52,Never open,28,17,0,0,0,0,8,8,0,1,1,0,65108,,1.0,0.0,55.0,@gmail.com,Male,6,22
1988,121346,52,Never open,20,19,0,0,0,0,4,4,0,1,1,0,65145,,1.0,0.0,36.0,@gmail.com,Female,0,4
1989,122159,52,Never open,1,3,0,0,0,19,21,21,2,2,2,0,65162,1.0,1.0,1.0,20.0,@yahoo.com,Female,4,6
1990,123012,52,Never open,6,23,0,0,0,7,10,10,0,2,2,0,65184,,1.0,0.0,49.0,@gmail.com,Female,9,12
1991,123274,52,Never open,2,0,0,0,0,16,21,21,1,1,1,0,65192,1.0,1.0,1.0,50.0,@yahoo.com,Male,3,8
