,customer_id,loyalty_tier_customer_facing,percentile_rank,Activity,Discount_Cluster,preferred_day,preferred_hour,preferred_category,Campaign
1704,37986,Classic,69.19389978213508,Active,Full Price Shopper,Sunday,8.0,Mobile & Accessories,Low Participation
1705,38027,Classic,29.45533769063181,Inactive,Bargain Hunter,Wednesday,15.0,Men Clothes,Low Participation
1706,40220,Gold,89.06318082788671,Active,Full Price Shopper,Sunday,11.0,Health & Beauty,Low Participation
1707,40968,Gold,88.14814814814815,Active,Full Price Shopper,Friday,9.0,Health & Beauty,Low Participation
1708,41832,Platinum,97.1677559912854,Active,Full Price Shopper,Friday,7.0,Men Clothes,High Participation
1709,41923,Classic,29.978213507625274,Inactive,Occasional Discounter,Friday,8.0,Fashion Accessories,Low Participation
1710,42320,Silver,76.25272331154684,Active,Occasional Discounter,Saturday,2.0,Baby & Toys,Low Participation
1711,43802,Platinum,95.59912854030502,Active,Occasional Discounter,Sunday,9.0,Mobile & Accessories,High Participation
1712,44717,Classic,1.3507625272331154,Inactive,Deal Seeker,Friday,22.0,Groceries & Pets,Low Participation
1713,47083,Classic,32.33115468409586,Inactive,Full Price Shopper,Monday,13.0,Health & Beauty,Low Participation
1714,49003,Classic,2.156862745098039,Inactive,Bargain Hunter,Tuesday,18.0,Mobile & Accessories,Low Participation
1715,49795,Classic,85.7516339869281,Inactive,Bargain Hunter,Saturday,7.0,Health & Beauty,Low Participation
1716,50146,Classic,27.494553376906318,Inactive,Occasional Discounter,Saturday,7.0,Women Clothes,Low Participation
1717,50972,Classic,32.854030501089326,Inactive,Full Price Shopper,Sunday,22.0,Women Clothes,Low Participation
1718,52658,Classic,60.95860566448802,Inactive,Full Price Shopper,Sunday,22.0,Baby & Toys,Low Participation
1719,53094,Silver,74.85838779956427,Active,Occasional Discounter,Friday,7.0,Health & Beauty,Low Participation
1720,53811,Classic,45.83877995642702,Inactive,Occasional Discounter,Friday,7.0,Mobile & Accessories,Low Participation
1721,53892,Silver,77.42919389978213,Inactive,Occasional Discounter,Saturday,13.0,Men Clothes,Low Participation
1722,54169,Silver,51.4161220043573,Active,Full Price Shopper,Friday,8.0,Men Clothes,Low Participation
1723,54582,Classic,44.226579520697165,Inactive,Full Price Shopper,Friday,23.0,Men Clothes,Low Participation
1724,55390,Classic,40.610021786492375,Active,Full Price Shopper,Friday,7.0,Baby & Toys,Low Participation
1725,55641,Classic,24.618736383442265,Inactive,Full Price Shopper,Thursday,7.0,Fashion Accessories,Low Participation
1726,57540,Gold,84.13943355119827,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
1727,60464,Platinum,93.76906318082789,Active,Full Price Shopper,Sunday,7.0,Men Clothes,Low Participation
1728,60838,Silver,54.989106753812635,Inactive,Deal Seeker,Saturday,18.0,Health & Beauty,Low Participation
1729,61727,Silver,67.88671023965142,Inactive,Full Price Shopper,Sunday,8.0,Men Clothes,Low Participation
1730,61965,Gold,86.40522875816994,Active,Full Price Shopper,Friday,7.0,Mobile & Accessories,Low Participation
1731,62152,Classic,14.20479302832244,Active,Full Price Shopper,Friday,20.0,Automotive,Low Participation
1732,62161,Platinum,96.42701525054467,Active,Full Price Shopper,Friday,8.0,Men Clothes,Low Participation
1733,62342,Classic,2.549019607843137,Inactive,Occasional Discounter,Monday,1.0,Automotive,Low Participation
1734,62995,Classic,18.104575163398692,Active,Deal Seeker,Sunday,21.0,Health & Beauty,Low Participation
1735,63171,Classic,8.453159041394336,Inactive,Full Price Shopper,Monday,14.0,Health & Beauty,Low Participation
1736,64856,Classic,46.666666666666664,Inactive,Bargain Hunter,Thursday,8.0,Automotive,Low Participation
1737,65064,Silver,65.62091503267973,Active,Full Price Shopper,Monday,7.0,Health & Beauty,Low Participation
1738,65435,Classic,52.67973856209151,Inactive,Bargain Hunter,Saturday,22.0,Groceries & Pets,Low Participation
1739,66374,Gold,85.05446623093682,Active,Full Price Shopper,Saturday,7.0,Women Clothes,Low Participation
1740,68405,Classic,44.13943355119826,Inactive,Full Price Shopper,Monday,7.0,Mobile & Accessories,Low Participation
1741,68458,Classic,10.413943355119827,Inactive,Occasional Discounter,Saturday,9.0,Baby & Toys,Low Participation
1742,70755,Classic,6.623093681917211,Inactive,Bargain Hunter,Thursday,11.0,Health & Beauty,Low Participation
1743,71078,Classic,40.08714596949891,Inactive,Occasional Discounter,Saturday,5.0,Health & Beauty,Low Participation
1744,73069,Classic,37.5599128540305,Active,Bargain Hunter,Saturday,7.0,Health & Beauty,Low Participation
1745,73267,Classic,23.485838779956428,Inactive,Bargain Hunter,Friday,11.0,Groceries & Pets,Low Participation
1746,73898,Platinum,98.47494553376906,Active,Full Price Shopper,Saturday,9.0,Health & Beauty,High Participation
1747,74299,Classic,68.49673202614379,Inactive,Occasional Discounter,Sunday,8.0,Health & Beauty,Low Participation
1748,77140,Classic,46.05664488017429,Inactive,Occasional Discounter,Friday,9.0,Men Clothes,Low Participation
1749,77899,Classic,27.145969498910677,Inactive,Bargain Hunter,Friday,7.0,Men Clothes,Low Participation
1750,78244,Classic,74.29193899782135,Inactive,Bargain Hunter,Saturday,9.0,Baby & Toys,Low Participation
1751,82517,Classic,12.156862745098039,Inactive,Deal Seeker,Saturday,7.0,Fashion Accessories,Low Participation
1752,82650,Classic,13.899782135076252,Inactive,Occasional Discounter,Sunday,18.0,Baby & Toys,Low Participation
1753,83276,Silver,56.688453159041394,Inactive,Bargain Hunter,Friday,0.0,Mobile & Accessories,Low Participation
1754,83408,Classic,73.0718954248366,Inactive,Occasional Discounter,Saturday,19.0,Women Clothes,Low Participation
1755,83698,Classic,9.62962962962963,Inactive,Bargain Hunter,Thursday,21.0,Men Clothes,Low Participation
1756,83705,Platinum,97.29847494553377,Active,Full Price Shopper,Sunday,9.0,Men Clothes,High Participation
1757,83826,Platinum,95.38126361655773,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,High Participation
1758,84303,Classic,2.265795206971678,Inactive,Deal Seeker,Saturday,15.0,Men Clothes,Low Participation
1759,88490,Classic,17.21132897603486,Inactive,Occasional Discounter,Saturday,12.0,Health & Beauty,Low Participation
1760,89954,Silver,59.38997821350762,Inactive,Full Price Shopper,Wednesday,11.0,Mobile & Accessories,Low Participation
1761,90099,Classic,2.9847494553376905,Inactive,Deal Seeker,Friday,7.0,Baby & Toys,Low Participation
1762,90262,Silver,89.71677559912854,Inactive,Occasional Discounter,Saturday,18.0,Baby & Toys,Low Participation
1763,90592,Classic,29.150326797385624,Inactive,Full Price Shopper,Tuesday,8.0,Health & Beauty,Low Participation
1764,91621,Gold,80.0871459694989,Active,Full Price Shopper,Monday,8.0,Men Clothes,Low Participation
1765,92365,Classic,23.74727668845316,Inactive,Deal Seeker,Friday,3.0,Men Clothes,Low Participation
1766,94343,Classic,22.483660130718956,Inactive,Full Price Shopper,Friday,7.0,Women Clothes,Low Participation
1767,96061,Silver,56.86274509803921,Active,Occasional Discounter,Sunday,13.0,Health & Beauty,Low Participation
1768,96333,Classic,83.57298474945534,Inactive,Occasional Discounter,Sunday,9.0,Baby & Toys,Low Participation
1769,96685,Classic,18.60566448801743,Inactive,Deal Seeker,Monday,7.0,"Games, Books & Hobbies",Low Participation
1770,98089,Classic,22.440087145969496,Inactive,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
1771,98399,Classic,33.63834422657952,Inactive,Full Price Shopper,Friday,7.0,Groceries & Pets,Low Participation
1772,98730,Classic,16.07843137254902,Inactive,Deal Seeker,Sunday,18.0,Fashion Accessories,Low Participation
1773,99121,Silver,56.73202614379085,Inactive,Full Price Shopper,Friday,22.0,Health & Beauty,Low Participation
1774,99645,Classic,43.00653594771242,Inactive,Deal Seeker,Monday,12.0,Cameras & Drones,Low Participation
1775,100036,Classic,0.0,Inactive,,,,,Low Participation
1776,100913,Classic,37.38562091503268,Inactive,Full Price Shopper,Sunday,15.0,Baby & Toys,Low Participation
1777,101660,Silver,88.40958605664488,Inactive,Occasional Discounter,Friday,7.0,Health & Beauty,Low Participation
1778,102982,Gold,81.13289760348584,Active,Full Price Shopper,Sunday,9.0,Health & Beauty,Low Participation
1779,103371,Classic,2.0043572984749454,Inactive,Full Price Shopper,Saturday,7.0,Home & Living,Low Participation
1780,103457,Classic,26.535947712418302,Inactive,Full Price Shopper,Friday,8.0,Baby & Toys,Low Participation
1781,103752,Classic,39.04139433551198,Inactive,Occasional Discounter,Saturday,23.0,Men Clothes,Low Participation
1782,105309,Silver,55.9041394335512,Active,Occasional Discounter,Friday,22.0,Men Clothes,Low Participation
1783,107371,Classic,55.20697167755991,Inactive,Full Price Shopper,Friday,7.0,Groceries & Pets,Low Participation
1784,107488,Gold,89.89106753812635,Active,Occasional Discounter,Saturday,7.0,Health & Beauty,Low Participation
1785,108130,Classic,16.25272331154684,Inactive,Occasional Discounter,Friday,8.0,Baby & Toys,Low Participation
1786,108703,Classic,4.836601307189543,Inactive,Occasional Discounter,Friday,8.0,Baby & Toys,Low Participation
1787,108857,Classic,33.8562091503268,Inactive,Full Price Shopper,Monday,7.0,Baby & Toys,Low Participation
1788,108911,Classic,28.714596949891067,Inactive,Occasional Discounter,Friday,9.0,Baby & Toys,Low Participation
1789,108913,Classic,33.507625272331154,Inactive,Bargain Hunter,Friday,9.0,Health & Beauty,Low Participation
1790,109714,Classic,29.411764705882355,Inactive,Occasional Discounter,Friday,23.0,Health & Beauty,Low Participation
1791,110389,Classic,26.361655773420477,Inactive,Full Price Shopper,Tuesday,12.0,Home & Living,Low Participation
1792,110489,Silver,64.53159041394335,Inactive,Occasional Discounter,Monday,9.0,Mobile & Accessories,Low Participation
1793,110518,Classic,74.2483660130719,Inactive,Occasional Discounter,Friday,7.0,Computer & Accessories,Low Participation
1794,110597,Classic,50.108932461873636,Active,Full Price Shopper,Thursday,0.0,Cameras & Drones,Low Participation
1795,111577,Classic,8.671023965141613,Inactive,Bargain Hunter,Tuesday,11.0,Home & Living,Low Participation
1796,111617,Silver,76.07843137254902,Inactive,Occasional Discounter,Friday,18.0,Health & Beauty,Low Participation
1797,112320,Classic,23.616557734204793,Inactive,Occasional Discounter,Friday,11.0,Groceries & Pets,Low Participation
1798,112603,Classic,44.83660130718955,Active,Full Price Shopper,Sunday,7.0,Women Clothes,Low Participation
1799,112734,Classic,7.1459694989106755,Inactive,Full Price Shopper,Tuesday,8.0,Baby & Toys,Low Participation
1800,113025,Silver,79.9128540305011,Active,Full Price Shopper,Saturday,7.0,Health & Beauty,Low Participation
1801,113116,Classic,33.42047930283225,Inactive,Full Price Shopper,Friday,12.0,Health & Beauty,Low Participation
1802,113598,Silver,65.7516339869281,Inactive,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
1803,114215,Classic,49.32461873638344,Inactive,Full Price Shopper,Friday,7.0,Groceries & Pets,Low Participation
1804,114521,Classic,37.429193899782135,Active,Full Price Shopper,Friday,9.0,Health & Beauty,Low Participation
1805,114918,Classic,25.098039215686274,Inactive,Full Price Shopper,Tuesday,15.0,Men Clothes,Low Participation
1806,115533,Silver,72.15686274509804,Active,Occasional Discounter,Friday,8.0,Men Clothes,Low Participation
1807,115929,Platinum,93.59477124183006,Active,Full Price Shopper,Sunday,15.0,Men Clothes,Low Participation
1808,116029,Classic,60.0,Inactive,Occasional Discounter,Saturday,7.0,Automotive,Low Participation
1809,116476,Silver,63.96514161220044,Active,Occasional Discounter,Thursday,8.0,Groceries & Pets,Low Participation
1810,116890,Silver,73.28976034858388,Active,Occasional Discounter,Saturday,7.0,Health & Beauty,Low Participation
1811,117111,Silver,72.85403050108933,Inactive,Occasional Discounter,Friday,12.0,Baby & Toys,Low Participation
1812,117738,Classic,51.98257080610021,Active,Occasional Discounter,Friday,7.0,Baby & Toys,Low Participation
1813,118235,Classic,43.13725490196079,Active,Occasional Discounter,Monday,21.0,Automotive,Low Participation
1814,118271,Classic,21.045751633986928,Inactive,Occasional Discounter,Saturday,9.0,Home & Living,Low Participation
1815,118635,Classic,51.19825708061002,Active,Full Price Shopper,Friday,7.0,Cameras & Drones,Low Participation
1816,118666,Classic,6.7973856209150325,Inactive,Bargain Hunter,Saturday,4.0,Automotive,Low Participation
1817,119010,Classic,13.943355119825709,Inactive,Bargain Hunter,Sunday,7.0,Baby & Toys,Low Participation
1818,119077,Classic,16.034858387799563,Inactive,Occasional Discounter,Friday,7.0,Groceries & Pets,Low Participation
1819,119081,Classic,14.291938997821351,Inactive,Occasional Discounter,Friday,8.0,Automotive,Low Participation
1820,119221,Classic,1.4379084967320261,Inactive,Deal Seeker,Saturday,4.0,Home & Living,Low Participation
1821,119273,Gold,86.23093681917211,Active,Full Price Shopper,Saturday,7.0,Men Clothes,Low Participation
1822,119352,Classic,8.976034858387798,Inactive,Full Price Shopper,Wednesday,8.0,Mobile & Accessories,Low Participation
1823,119778,Classic,9.978213507625272,Inactive,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
1824,119877,Silver,76.55773420479302,Inactive,Occasional Discounter,Friday,8.0,Mobile & Accessories,Low Participation
1825,120178,Classic,42.91938997821351,Active,Full Price Shopper,Sunday,7.0,Computer & Accessories,Low Participation
1826,120241,Classic,13.986928104575163,Inactive,Deal Seeker,Friday,8.0,Baby & Toys,Low Participation
1827,120612,Classic,19.389978213507625,Inactive,Full Price Shopper,Saturday,8.0,Health & Beauty,Low Participation
1828,121006,Classic,32.20043572984749,Inactive,Full Price Shopper,Wednesday,7.0,Women Clothes,Low Participation
1829,121056,Gold,75.119825708061,Active,Full Price Shopper,Sunday,14.0,Men Clothes,Low Participation
1830,121096,Classic,51.72113289760348,Inactive,Full Price Shopper,Saturday,11.0,Baby & Toys,Low Participation
1831,121133,Classic,20.21786492374728,Inactive,Occasional Discounter,Wednesday,7.0,Women Clothes,Low Participation
1832,121534,Classic,22.135076252723312,Inactive,Deal Seeker,Friday,7.0,Groceries & Pets,Low Participation
1833,121539,Classic,27.10239651416122,Inactive,Full Price Shopper,Sunday,7.0,Baby & Toys,Low Participation
1834,127222,Classic,51.11111111111111,Inactive,Occasional Discounter,Saturday,20.0,Mobile & Accessories,Low Participation
1835,127664,Classic,0.0,Inactive,,,,,Low Participation
1836,20971,Classic,11.328976034858387,Inactive,Deal Seeker,Saturday,14.0,Automotive,Low Participation
1837,23960,Silver,57.51633986928104,Active,Occasional Discounter,Saturday,8.0,Health & Beauty,Low Participation
1838,41492,Classic,55.86056644880174,Inactive,Full Price Shopper,Monday,13.0,Men's Bags & Wallets,Low Participation
1839,46492,Classic,15.642701525054466,Active,Occasional Discounter,Sunday,4.0,Groceries & Pets,Low Participation
1840,52823,Silver,55.38126361655773,Active,Full Price Shopper,Sunday,7.0,Men Clothes,Low Participation
1841,56101,Classic,49.15032679738562,Inactive,Full Price Shopper,Saturday,8.0,Men's Bags & Wallets,Low Participation
1842,58553,Platinum,95.07625272331155,Active,Full Price Shopper,Friday,8.0,Men Clothes,High Participation
1843,61280,Classic,61.00217864923747,Inactive,Full Price Shopper,Sunday,7.0,Mobile & Accessories,Low Participation
1844,78631,Silver,50.239651416122,Active,Full Price Shopper,Saturday,7.0,Baby & Toys,Low Participation
1845,85878,Classic,16.296296296296298,Inactive,Bargain Hunter,Friday,8.0,Automotive,Low Participation
1846,101611,Silver,52.41830065359478,Active,Occasional Discounter,Friday,7.0,Baby & Toys,Low Participation
1847,106466,Silver,96.29629629629629,Inactive,Occasional Discounter,Friday,7.0,Health & Beauty,Low Participation
1848,117511,Silver,91.19825708061002,Active,Occasional Discounter,Sunday,12.0,Health & Beauty,Low Participation
1849,118455,Classic,44.61873638344226,Active,Occasional Discounter,Sunday,22.0,Men Clothes,Low Participation
1850,119111,Gold,75.46840958605664,Active,Occasional Discounter,Thursday,23.0,Health & Beauty,Low Participation
1851,27861,Silver,57.124183006535944,Active,Occasional Discounter,Sunday,18.0,Men Clothes,Low Participation
1852,33050,Classic,14.596949891067537,Inactive,Bargain Hunter,Friday,7.0,Baby & Toys,Low Participation
1853,34948,Gold,92.06971677559913,Active,Occasional Discounter,Sunday,8.0,Mobile & Accessories,Low Participation
1854,36909,Silver,51.0239651416122,Active,Full Price Shopper,Saturday,7.0,Mobile & Accessories,Low Participation
1855,38528,Classic,19.346405228758172,Inactive,Deal Seeker,Friday,8.0,Groceries & Pets,Low Participation
1856,51814,Platinum,95.68627450980392,Active,Full Price Shopper,Friday,9.0,Women Clothes,High Participation
1857,61757,Classic,54.46623093681917,Inactive,Occasional Discounter,Sunday,8.0,Mobile & Accessories,Low Participation
1858,71458,Gold,90.02178649237472,Active,Full Price Shopper,Friday,7.0,Health & Beauty,High Participation
1859,73665,Classic,38.25708061002179,Inactive,Bargain Hunter,Friday,8.0,Groceries & Pets,Low Participation
1860,80253,Classic,58.867102396514156,Inactive,Full Price Shopper,Wednesday,7.0,Mobile & Accessories,Low Participation
1861,82916,Classic,16.514161220043572,Inactive,Occasional Discounter,Monday,7.0,Automotive,Low Participation
1862,88513,Classic,0.0,Inactive,,,,,Low Participation
1863,97169,Classic,34.33551198257081,Active,Bargain Hunter,Friday,8.0,Men Clothes,Low Participation
1864,97229,Platinum,100.0,Active,Full Price Shopper,Friday,7.0,Health & Beauty,High Participation
1865,51175,Classic,14.074074074074074,Inactive,Bargain Hunter,Monday,8.0,Men's Bags & Wallets,Low Participation
1866,61805,Platinum,91.85185185185185,Active,Occasional Discounter,Sunday,7.0,Health & Beauty,Low Participation
1867,63999,Classic,44.18300653594771,Inactive,Full Price Shopper,Tuesday,7.0,Health & Beauty,Low Participation
1868,90074,Classic,58.47494553376906,Inactive,Occasional Discounter,Wednesday,15.0,Health & Beauty,Low Participation
1869,2547,Platinum,95.29411764705881,Active,Full Price Shopper,Friday,7.0,Men Clothes,High Participation
1870,7493,Gold,81.91721132897604,Active,Full Price Shopper,Friday,7.0,Automotive,Low Participation
1871,17506,Platinum,94.29193899782136,Active,Occasional Discounter,Sunday,7.0,Health & Beauty,Low Participation
1872,19778,Gold,82.87581699346406,Active,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
1873,23872,Classic,38.43137254901961,Active,Occasional Discounter,Friday,14.0,Health & Beauty,Low Participation
1874,24514,Classic,41.43790849673203,Active,Full Price Shopper,Friday,14.0,Health & Beauty,Low Participation
1875,30772,Platinum,95.9041394335512,Active,Full Price Shopper,Friday,18.0,Health & Beauty,High Participation
1876,35375,Platinum,96.6884531590414,Active,Full Price Shopper,Friday,9.0,Health & Beauty,High Participation
1877,36475,Classic,27.886710239651418,Active,Deal Seeker,Sunday,8.0,Women Clothes,Low Participation
1878,36476,Platinum,99.69498910675382,Active,Full Price Shopper,Friday,7.0,Men Clothes,High Participation
1879,40583,Gold,92.72331154684096,Active,Full Price Shopper,Friday,15.0,Men Clothes,Low Participation
1880,45999,Silver,71.24183006535948,Active,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
1881,48649,Gold,88.80174291938998,Active,Full Price Shopper,Friday,7.0,Men Clothes,High Participation
1882,51183,Gold,77.86492374727669,Active,Full Price Shopper,Saturday,8.0,Health & Beauty,Low Participation
1883,51930,Platinum,92.98474945533769,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
1884,60663,Platinum,99.08496732026144,Active,Full Price Shopper,Friday,7.0,Health & Beauty,High Participation
1885,63768,Platinum,98.12636165577342,Active,Full Price Shopper,Sunday,7.0,Mobile & Accessories,High Participation
1886,71964,Silver,51.633986928104584,Active,Bargain Hunter,Friday,15.0,Men Clothes,Low Participation
1887,73048,Platinum,99.17211328976035,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,High Participation
1888,77049,Silver,66.01307189542483,Active,Full Price Shopper,Saturday,7.0,Health & Beauty,Low Participation
1889,84250,Gold,92.63616557734204,Active,Full Price Shopper,Sunday,9.0,Mobile & Accessories,Low Participation
1890,84831,Gold,78.69281045751634,Active,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
1891,85182,Classic,11.721132897603486,Inactive,Occasional Discounter,Friday,7.0,Cameras & Drones,Low Participation
1892,93721,Gold,82.9193899782135,Active,Occasional Discounter,Saturday,8.0,Mobile & Accessories,Low Participation
1893,98642,Classic,31.241830065359476,Inactive,Bargain Hunter,Sunday,7.0,Mobile & Accessories,Low Participation
1894,104511,Classic,48.54030501089325,Active,Bargain Hunter,Saturday,8.0,Health & Beauty,Low Participation
1895,104608,Platinum,98.16993464052287,Active,Occasional Discounter,Friday,18.0,Men Clothes,Low Participation
1896,112397,Silver,50.19607843137255,Active,Full Price Shopper,Saturday,9.0,Women Clothes,Low Participation
1897,112740,Platinum,96.90631808278867,Active,Full Price Shopper,Sunday,7.0,Men Clothes,High Participation
1898,113813,Silver,55.947712418300654,Active,Occasional Discounter,Friday,7.0,Baby & Toys,Low Participation
1899,113880,Gold,85.88235294117646,Active,Full Price Shopper,Sunday,7.0,Mobile & Accessories,High Participation
1900,121104,Classic,29.54248366013072,Active,Occasional Discounter,Monday,12.0,Health & Beauty,Low Participation
1901,121446,Gold,88.67102396514161,Active,Full Price Shopper,Sunday,8.0,Health & Beauty,Low Participation
1902,122119,Classic,16.209150326797385,Active,Full Price Shopper,Sunday,4.0,Men Clothes,Low Participation
1903,122312,Silver,67.14596949891067,Active,Full Price Shopper,Friday,8.0,Men Clothes,Low Participation
1904,123085,Classic,42.35294117647059,Active,Full Price Shopper,Sunday,22.0,Cameras & Drones,Low Participation
1905,2003,Gold,80.43572984749456,Active,Full Price Shopper,Saturday,8.0,Health & Beauty,Low Participation
1906,2392,Silver,72.54901960784314,Active,Full Price Shopper,Tuesday,8.0,Health & Beauty,Low Participation
1907,2634,Silver,68.88888888888889,Active,Occasional Discounter,Sunday,8.0,Men Clothes,Low Participation
1908,2962,Gold,80.479302832244,Active,Occasional Discounter,Thursday,8.0,Health & Beauty,Low Participation
1909,7796,Silver,70.6318082788671,Active,Full Price Shopper,Friday,11.0,Men Clothes,Low Participation
1910,11172,Classic,4.749455337690632,Inactive,Deal Seeker,Sunday,14.0,Women Clothes,Low Participation
1911,13436,Classic,6.230936819172114,Inactive,Deal Seeker,Saturday,2.0,Fashion Accessories,Low Participation
1912,16008,Platinum,95.5119825708061,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,High Participation
1913,19602,Gold,87.8867102396514,Active,Full Price Shopper,Sunday,8.0,Health & Beauty,High Participation
1914,20234,Silver,65.359477124183,Active,Occasional Discounter,Sunday,7.0,Baby & Toys,Low Participation
1915,20795,Gold,81.08932461873638,Active,Full Price Shopper,Friday,8.0,Men Clothes,Low Participation
1916,22566,Silver,60.130718954248366,Active,Full Price Shopper,Tuesday,9.0,Health & Beauty,Low Participation
1917,23554,Platinum,98.64923747276688,Active,Full Price Shopper,Friday,7.0,Health & Beauty,High Participation
1918,28848,Silver,68.40958605664488,Active,Full Price Shopper,Friday,8.0,Men Clothes,Low Participation
1919,30330,Classic,63.79084967320261,Active,Occasional Discounter,Friday,7.0,Computer & Accessories,Low Participation
1920,30623,Gold,86.97167755991285,Active,Full Price Shopper,Sunday,15.0,Women Clothes,Low Participation
1921,30651,Silver,66.79738562091502,Active,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
1922,32383,Classic,44.70588235294118,Active,Full Price Shopper,Friday,15.0,Baby & Toys,Low Participation
1923,34402,Classic,32.810457516339866,Inactive,Bargain Hunter,Sunday,8.0,Women Clothes,Low Participation
1924,36762,Gold,86.14379084967321,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
1925,40579,Silver,74.03050108932462,Active,Occasional Discounter,Friday,8.0,Men Clothes,Low Participation
1926,41515,Classic,27.66884531590414,Inactive,Full Price Shopper,Wednesday,8.0,Automotive,Low Participation
1927,43135,Gold,83.79084967320262,Active,Full Price Shopper,Sunday,15.0,Mobile & Accessories,Low Participation
1928,43574,Gold,76.33986928104575,Active,Full Price Shopper,Sunday,9.0,Health & Beauty,Low Participation
1929,44159,Classic,28.9760348583878,Inactive,Occasional Discounter,Friday,8.0,Baby & Toys,Low Participation
1930,47826,Silver,55.59912854030501,Inactive,Occasional Discounter,Saturday,8.0,Men Clothes,Low Participation
1931,49179,Gold,76.94989106753812,Active,Full Price Shopper,Friday,8.0,Health & Beauty,High Participation
1932,52336,Classic,74.640522875817,Inactive,Occasional Discounter,Saturday,6.0,Women Clothes,Low Participation
1933,53315,Classic,0.0,Inactive,,,,,Low Participation
1934,54150,Gold,89.23747276688452,Active,Full Price Shopper,Monday,9.0,Health & Beauty,Low Participation
1935,55324,Gold,82.26579520697169,Active,Full Price Shopper,Saturday,7.0,Women Clothes,Low Participation
1936,57240,Silver,50.631808278867105,Inactive,Occasional Discounter,Sunday,7.0,Mobile & Accessories,Low Participation
1937,58418,Platinum,97.90849673202614,Active,Occasional Discounter,Sunday,7.0,Health & Beauty,Low Participation
1938,60125,Silver,61.350762527233115,Active,Occasional Discounter,Sunday,8.0,Health & Beauty,Low Participation
1939,60702,Classic,26.710239651416124,Active,Full Price Shopper,Sunday,7.0,Women Clothes,Low Participation
1940,60724,Classic,43.83442265795207,Inactive,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
1941,60804,Silver,55.119825708061,Inactive,Bargain Hunter,Friday,7.0,Home & Living,Low Participation
1942,61514,Silver,51.76470588235295,Active,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
1943,62300,Silver,62.13507625272331,Inactive,Full Price Shopper,Friday,12.0,Baby & Toys,Low Participation
1944,63024,Classic,11.851851851851853,Inactive,Occasional Discounter,Friday,11.0,Men Clothes,Low Participation
1945,63074,Silver,59.30283224400872,Active,Full Price Shopper,Monday,7.0,Men Clothes,Low Participation
1946,64623,Silver,59.73856209150327,Active,Deal Seeker,Saturday,7.0,Mobile & Accessories,Low Participation
1947,71300,Classic,27.712418300653596,Inactive,Bargain Hunter,Friday,14.0,Mobile & Accessories,Low Participation
1948,71650,Silver,63.44226579520698,Active,Full Price Shopper,Sunday,8.0,Mobile & Accessories,Low Participation
1949,71672,Classic,58.21350762527233,Active,Occasional Discounter,Sunday,9.0,Men Clothes,Low Participation
1950,71783,Silver,53.98692810457516,Active,Full Price Shopper,Monday,3.0,Men Clothes,Low Participation
1951,72796,Classic,22.745098039215687,Inactive,Deal Seeker,Monday,8.0,Health & Beauty,Low Participation
1952,73688,Silver,58.954248366013076,Active,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
1953,73703,Classic,58.03921568627452,Inactive,Bargain Hunter,Sunday,8.0,Baby & Toys,Low Participation
1954,73857,Classic,75.68627450980392,Active,Full Price Shopper,Friday,8.0,Fashion Accessories,Low Participation
1955,74897,Classic,3.9215686274509802,Active,Full Price Shopper,Saturday,22.0,Groceries & Pets,Low Participation
1956,75301,Classic,38.47494553376906,Inactive,Full Price Shopper,Tuesday,7.0,Home & Living,Low Participation
1957,75363,Gold,77.47276688453158,Active,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
1958,77380,Classic,14.030501089324618,Inactive,Full Price Shopper,Friday,8.0,Baby & Toys,Low Participation
1959,77477,Classic,63.485838779956424,Inactive,Occasional Discounter,Friday,12.0,Mobile & Accessories,Low Participation
1960,79577,Classic,30.762527233115467,Inactive,Deal Seeker,Tuesday,7.0,Health & Beauty,Low Participation
1961,80298,Classic,37.82135076252723,Inactive,Occasional Discounter,Friday,7.0,Men Clothes,Low Participation
1962,80771,Classic,80.87145969498911,Inactive,Occasional Discounter,Friday,7.0,Computer & Accessories,Low Participation
1963,81915,Classic,32.6797385620915,Active,Bargain Hunter,Thursday,18.0,Health & Beauty,Low Participation
1964,82310,Classic,39.08496732026144,Inactive,Occasional Discounter,Wednesday,7.0,Health & Beauty,Low Participation
1965,82389,Silver,71.7211328976035,Active,Occasional Discounter,Thursday,9.0,Home & Living,Low Participation
