,customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,Segment_Code,RFM_Kmeans_Clusters,Kmeans_Cluster_Name
1779,108703,207,2.8051699169775923,4.428081831492559,1,1,1,3,almost_lost,0,4,Need Attention
1780,108741,73,10.461800191544025,59.096792458061294,2,3,2,7,need_attention,4,1,At-Risk Customers
1781,108794,129,6.674580224107367,49.46081932510118,2,2,1,5,hibernating,2,1,At-Risk Customers
1782,108818,15,37.24149224835863,866.1053470282222,4,4,3,11,loyal_customer,3,6,Promissing
1783,108823,225,4.605414050205189,20.57204485868549,1,1,1,3,almost_lost,0,4,Need Attention
1784,108857,210,9.273979994670903,93.16100219712656,1,2,2,5,hibernating,2,4,Need Attention
1785,108911,221,2.7842374990552132,69.82308929841383,1,1,2,4,hibernating,2,4,Need Attention
1786,108913,191,9.229801748121758,93.17014516922191,2,2,2,6,need_attention,4,4,Need Attention
1787,108934,6,15.468881611157535,139.74015328453572,4,3,2,9,promising,5,6,Promissing
1788,108949,35,4.69968613340943,29.524113136814268,3,2,1,6,need_attention,4,6,Promissing
1789,108956,187,5.589253448581667,112.39025840339781,2,2,2,6,need_attention,4,4,Need Attention
1790,108965,12,79.26082475426334,2671.646731784983,4,4,4,12,champion,1,6,Promissing
1791,108973,205,3.7359660346804553,16.693789109143065,1,1,1,3,almost_lost,0,4,Need Attention
1792,109000,65,7.709607804927798,428.92857004127427,3,2,3,8,promising,5,1,At-Risk Customers
1793,109076,19,23.114064082367406,441.486764987804,3,4,3,10,loyal_customer,3,6,Promissing
1794,109079,211,2.7990889938773975,40.46394235625754,1,1,1,3,almost_lost,0,4,Need Attention
1795,109083,66,9.56659604780098,345.86998107891895,3,3,3,9,promising,5,1,At-Risk Customers
1796,109166,145,10.314732144454819,357.12548725577864,2,3,3,8,promising,5,4,Need Attention
1797,109181,200,6.500656944197231,139.28978325052444,1,2,2,5,hibernating,2,4,Need Attention
1798,109233,254,2.748947219773752,9.739815616826128,1,1,1,3,almost_lost,0,0,Hibernating
1799,109269,206,10.267711392202605,143.17717284778246,1,3,2,6,need_attention,4,4,Need Attention
1800,109274,43,5.627783478526274,7.351995800521845,3,2,1,6,need_attention,4,6,Promissing
1801,109278,244,1.8604963899010163,10.757794553464556,1,1,1,3,almost_lost,0,0,Hibernating
1802,109365,188,6.540867795041856,36.70312665904716,2,2,1,5,hibernating,2,4,Need Attention
1803,109389,208,6.453062660620452,216.45152020653126,1,2,2,5,hibernating,2,4,Need Attention
1804,109392,57,34.86136081726408,541.7719602675868,3,4,3,10,loyal_customer,3,1,At-Risk Customers
1805,109396,80,8.542090447624354,71.92565174597769,2,2,2,6,need_attention,4,1,At-Risk Customers
1806,109437,68,15.980303794035853,352.08812220321346,3,3,3,9,promising,5,1,At-Risk Customers
1807,109447,29,84.67987532890976,5497.999105634483,3,4,4,11,loyal_customer,3,6,Promissing
1808,109476,29,18.386750094710077,567.0285640509838,3,3,3,9,promising,5,6,Promissing
1809,109497,274,0.9276894830958511,2.0222554891569318,1,1,1,3,almost_lost,0,0,Hibernating
1810,109502,86,14.138400894406402,140.71128197109854,2,3,2,7,need_attention,4,1,At-Risk Customers
1811,109506,0,68.19148141201201,4213.1990989225305,4,4,4,12,champion,1,6,Promissing
1812,109516,32,52.32674659838059,1985.5174339465568,3,4,4,11,loyal_customer,3,6,Promissing
1813,109518,233,4.620382539608059,14.972484221632543,1,1,1,3,almost_lost,0,4,Need Attention
1814,109537,205,3.7433067557431126,23.79371896933212,1,1,1,3,almost_lost,0,4,Need Attention
1815,109542,23,6.76445824629627,185.115476572927,3,2,2,7,need_attention,4,6,Promissing
1816,109565,40,11.487687819206187,191.0763454892309,3,3,2,8,promising,5,6,Promissing
1817,109575,142,6.535838963482651,38.779520767412976,2,2,1,5,hibernating,2,4,Need Attention
1818,109582,44,11.275313329268375,1831.4845235876483,3,3,4,10,loyal_customer,3,6,Promissing
1819,109615,195,3.7215080531275393,7.374215889460572,1,1,1,3,almost_lost,0,4,Need Attention
1820,109617,250,3.6929514140321973,28.523476801196594,1,1,1,3,almost_lost,0,0,Hibernating
1821,109632,32,42.411641199347414,2030.5725758706183,3,4,4,11,loyal_customer,3,6,Promissing
1822,109649,82,7.595071792474114,243.79935009746526,2,2,3,7,need_attention,4,1,At-Risk Customers
1823,109679,65,10.420244451680245,1581.0857432051575,3,3,4,10,loyal_customer,3,1,At-Risk Customers
1824,109714,64,10.634759406252954,75.03772040167163,3,3,2,8,promising,5,1,At-Risk Customers
1825,109717,88,3.847683612180086,59.47678935035394,2,1,2,5,hibernating,2,1,At-Risk Customers
1826,109730,11,37.07259132227408,1190.7223314033633,4,4,4,12,champion,1,6,Promissing
1827,109748,15,16.439529933283115,881.6518508069142,4,3,3,10,loyal_customer,3,6,Promissing
1828,109768,0,219.66756756426224,5304.871972968021,4,4,4,12,champion,1,5,Promissing
1829,109815,35,42.53575871279696,857.2495641184055,3,4,3,10,loyal_customer,3,6,Promissing
1830,109822,223,6.462969163358565,35.898288871399885,1,2,1,4,hibernating,2,4,Need Attention
1831,109833,10,18.06872308399656,435.92182997244595,4,3,3,10,loyal_customer,3,6,Promissing
1832,109839,29,62.58672060665078,1258.04364596636,3,4,4,11,loyal_customer,3,6,Promissing
1833,109860,6,37.21988867250939,505.20099297237454,4,4,3,11,loyal_customer,3,6,Promissing
1834,109881,107,10.303717178555145,60.72609295143513,2,3,2,7,need_attention,4,1,At-Risk Customers
1835,109950,234,4.62169663177052,16.679872807233817,1,2,1,4,hibernating,2,4,Need Attention
1836,109970,64,9.528412075288779,40.3204617853413,3,3,1,7,need_attention,4,1,At-Risk Customers
1837,109983,129,6.602278187449919,2958.914452392706,2,2,4,8,promising,5,1,At-Risk Customers
1838,110032,107,8.553800853528813,70.78556015901158,2,2,2,6,need_attention,4,1,At-Risk Customers
1839,110092,0,23.034391722290753,3606.4135951143344,4,4,4,12,champion,1,6,Promissing
1840,110121,79,11.346206641216531,118.88870762940995,2,3,2,7,need_attention,4,1,At-Risk Customers
1841,110122,208,7.49471130993418,205.01667523818148,1,2,2,5,hibernating,2,4,Need Attention
1842,110145,207,3.7004670391912993,53.3347815169573,1,1,1,3,almost_lost,0,4,Need Attention
1843,110179,207,1.8682525537379107,0.4317313982955099,1,1,1,3,almost_lost,0,4,Need Attention
1844,110180,188,12.028327991739934,91.38069542701763,2,3,2,7,need_attention,4,4,Need Attention
1845,110197,43,27.986584175091288,2884.667083377446,3,4,4,11,loyal_customer,3,6,Promissing
1846,110210,32,30.00325892985486,1260.8089201268958,3,4,4,11,loyal_customer,3,6,Promissing
1847,110224,15,31.272803905756554,2226.719728379627,4,4,4,12,champion,1,6,Promissing
1848,110242,101,12.236687992402421,96.62915604984005,2,3,2,7,need_attention,4,1,At-Risk Customers
1849,110253,65,6.733510999663828,49.917647165509095,3,2,1,6,need_attention,4,1,At-Risk Customers
1850,110256,254,3.675296441574713,531.7524862503245,1,1,3,5,hibernating,2,0,Hibernating
1851,110299,293,1.8334424411503532,16.30113979373276,1,1,1,3,almost_lost,0,0,Hibernating
1852,110361,22,53.00383415255874,1520.9264210464246,3,4,4,11,loyal_customer,3,6,Promissing
1853,110384,186,8.418312686028589,117.40531322875601,2,2,2,6,need_attention,4,4,Need Attention
1854,110389,80,10.494918441724394,61.50654053056128,2,3,2,7,need_attention,4,1,At-Risk Customers
1855,110462,31,74.87201351166729,2274.5586181821227,3,4,4,11,loyal_customer,3,6,Promissing
1856,110477,185,11.991676576119689,196.60155032675996,2,3,2,7,need_attention,4,4,Need Attention
1857,110489,86,11.545150189157109,513.4438868691377,2,3,3,8,promising,5,1,At-Risk Customers
1858,110518,244,5.5389338801272485,854.5742849115483,1,2,3,6,need_attention,4,0,Hibernating
1859,110571,209,2.8148128596586393,37.07532775606907,1,1,1,3,almost_lost,0,4,Need Attention
1860,110597,19,5.627454735999182,221.973428468534,3,2,3,8,promising,5,6,Promissing
1861,110624,3,176.23385243336617,4430.169587179619,4,4,4,12,champion,1,6,Promissing
1862,110660,206,4.616466919486602,32.574510388061015,1,1,1,3,almost_lost,0,4,Need Attention
1863,110706,220,0.9415143241705213,0.43979829416469396,1,1,1,3,almost_lost,0,4,Need Attention
1864,110749,74,4.7306382980417485,21.358682554270274,2,2,1,5,hibernating,2,1,At-Risk Customers
1865,110767,11,40.97223638163158,1843.597372083778,4,4,4,12,champion,1,6,Promissing
1866,110798,0,23.657704274653064,2793.3988187962827,4,4,4,12,champion,1,6,Promissing
1867,110816,185,10.232613203004648,1018.7602697363828,2,3,4,9,promising,5,4,Need Attention
1868,110820,218,3.749133111369644,38.93366108076474,1,1,1,3,almost_lost,0,4,Need Attention
1869,110833,276,0.9271813689200745,12.126887155077924,1,1,1,3,almost_lost,0,0,Hibernating
1870,110843,0,246.58549066777437,7047.407809067071,4,4,4,12,champion,1,5,Promissing
1871,110848,212,1.8743239181501752,24.280602472267486,1,1,1,3,almost_lost,0,4,Need Attention
1872,110874,74,13.362994131934814,1330.9290921489403,2,3,4,9,promising,5,1,At-Risk Customers
1873,110895,254,2.75917139331147,9.869282224639957,1,1,1,3,almost_lost,0,0,Hibernating
1874,110926,35,8.6182180262712,485.4869249501836,3,2,3,8,promising,5,6,Promissing
1875,110963,32,8.40021280336091,47.44330843112403,3,2,1,6,need_attention,4,6,Promissing
1876,110982,202,1.87869871432822,0.5989587390248087,1,1,1,3,almost_lost,0,4,Need Attention
1877,110995,65,12.441158235310613,1379.8028569089427,3,3,4,10,loyal_customer,3,1,At-Risk Customers
1878,110996,191,8.383235322219965,132.287447465413,2,2,2,6,need_attention,4,4,Need Attention
1879,111003,3,127.70412875276125,4373.056057475305,4,4,4,12,champion,1,6,Promissing
1880,111011,64,9.570605214121244,291.49605838567,3,3,3,9,promising,5,1,At-Risk Customers
1881,111020,67,13.317773946636276,107.28276725587529,3,3,2,8,promising,5,1,At-Risk Customers
1882,111060,1,22.676784462135558,281.4763266308785,4,4,3,11,loyal_customer,3,6,Promissing
1883,111132,1,62.3711198988041,1902.5746853162414,4,4,4,12,champion,1,6,Promissing
1884,111147,142,1.8852274347023905,22.660123643640297,2,1,1,4,hibernating,2,4,Need Attention
1885,111199,59,7.6269725318132195,757.797168702903,3,2,3,8,promising,5,1,At-Risk Customers
1886,111298,63,10.507050134734213,885.0841686669324,3,3,3,9,promising,5,1,At-Risk Customers
1887,111420,132,2.8294433226639573,25.936453277701055,2,1,1,4,hibernating,2,1,At-Risk Customers
1888,111495,11,118.16645117662647,4003.4923418080753,4,4,4,12,champion,1,6,Promissing
1889,111530,45,5.695403449042985,38.188416376317974,3,2,1,6,need_attention,4,1,At-Risk Customers
1890,111570,123,3.7423842290727927,103.07594510510458,2,1,2,5,hibernating,2,1,At-Risk Customers
1891,111577,238,2.7861888535117663,12.067429195596898,1,1,1,3,almost_lost,0,4,Need Attention
1892,111617,80,10.486787222930136,1057.0685097603239,2,3,4,9,promising,5,1,At-Risk Customers
1893,111622,101,9.529417372508446,488.11109120907736,2,3,3,8,promising,5,1,At-Risk Customers
1894,111624,113,4.658544665021147,42.84789107375275,2,2,1,5,hibernating,2,1,At-Risk Customers
1895,111637,77,7.707550861305143,739.9535563990885,2,2,3,7,need_attention,4,1,At-Risk Customers
1896,111646,18,67.31056813751327,2142.906096105547,3,4,4,11,loyal_customer,3,6,Promissing
1897,111714,37,22.61537808694563,631.0413117312792,3,4,3,10,loyal_customer,3,6,Promissing
1898,111765,305,0.9198449108706525,36.95214640796036,1,1,1,3,almost_lost,0,0,Hibernating
1899,111771,209,3.7538264492900364,69.38882209823478,1,1,2,4,hibernating,2,4,Need Attention
1900,111772,192,25.05508383581898,1061.5651354186004,2,4,4,10,loyal_customer,3,4,Need Attention
1901,111824,290,1.8299706089653096,1.8473957238013243,1,1,1,3,almost_lost,0,0,Hibernating
1902,111916,281,1.8352347923178676,3.4955549766166967,1,1,1,3,almost_lost,0,0,Hibernating
1903,111947,231,5.541137104930333,36.72371115481719,1,2,1,4,hibernating,2,4,Need Attention
1904,111954,37,17.784913805143262,307.526320616632,3,3,3,9,promising,5,6,Promissing
1905,111992,18,39.823095751568566,2559.955871342186,3,4,4,11,loyal_customer,3,6,Promissing
1906,111993,235,1.8650889458402387,22.298306989053568,1,1,1,3,almost_lost,0,4,Need Attention
1907,112009,0,227.1624299092433,7185.816174258938,4,4,4,12,champion,1,5,Promissing
1908,112070,304,2.739738833742459,2.276078289677483,1,1,1,3,almost_lost,0,0,Hibernating
1909,112106,32,3.8580833814243687,6.518621642505403,3,1,1,5,hibernating,2,6,Promissing
1910,112150,208,2.816602206362665,9.813205115240534,1,1,1,3,almost_lost,0,4,Need Attention
1911,112155,280,1.8482814841066155,1.9826504515836239,1,1,1,3,almost_lost,0,0,Hibernating
1912,112221,108,5.648666262107588,1954.4227504192622,2,2,4,8,promising,5,1,At-Risk Customers
1913,112242,87,7.6853300662238775,236.96333269099335,2,2,3,7,need_attention,4,1,At-Risk Customers
1914,112320,194,2.81154158894211,52.104319921989386,2,1,1,4,hibernating,2,4,Need Attention
1915,112397,29,11.236589882197324,219.46306765875292,3,3,2,8,promising,5,6,Promissing
1916,112445,330,0.9135669875520501,0.4210536754641702,1,1,1,3,almost_lost,0,0,Hibernating
1917,112459,89,6.679113886761221,152.99532060532903,2,2,2,6,need_attention,4,1,At-Risk Customers
1918,112519,201,8.328883923706861,841.2246936316843,1,2,3,6,need_attention,4,4,Need Attention
1919,112539,214,13.006786373103276,237.72327784603294,1,3,3,7,need_attention,4,4,Need Attention
1920,112540,6,20.0633012513315,337.44303455967537,4,3,3,10,loyal_customer,3,6,Promissing
1921,112556,211,10.20296873444299,351.65329559428295,1,3,3,7,need_attention,4,4,Need Attention
1922,112603,6,8.483227156347747,164.76584153921698,4,2,2,8,promising,5,6,Promissing
1923,112664,209,3.72265488474422,142.76419353424902,1,1,2,4,hibernating,2,4,Need Attention
1924,112693,58,15.06256089100398,471.2157031703486,3,3,3,9,promising,5,1,At-Risk Customers
1925,112704,34,35.6703931155989,3462.655059752621,3,4,4,11,loyal_customer,3,6,Promissing
1926,112729,231,1.8565128383117715,3.1460058043788033,1,1,1,3,almost_lost,0,4,Need Attention
1927,112734,215,2.7686887291871534,8.776232773571682,1,1,1,3,almost_lost,0,4,Need Attention
1928,112738,190,2.819766088237374,7.093766870385959,2,1,1,4,hibernating,2,4,Need Attention
1929,112739,31,16.368412116058554,51.73990817082362,3,3,1,7,need_attention,4,6,Promissing
1930,112740,0,212.21463142537752,8366.38034246356,4,4,4,12,champion,1,5,Promissing
1931,112746,1,8.775331163531236,67.20051951909451,4,2,2,8,promising,5,6,Promissing
1932,112812,39,31.457897773323918,735.8044863249094,3,4,3,10,loyal_customer,3,6,Promissing
1933,112844,196,1.8951897158628277,59.78955794046181,1,1,2,4,hibernating,2,4,Need Attention
1934,112873,38,4.8018324972058455,69.52340054898954,3,2,2,7,need_attention,4,6,Promissing
1935,112930,37,41.84579929591896,1695.7986717030255,3,4,4,11,loyal_customer,3,6,Promissing
1936,112967,186,8.378718047756577,78.2739325169047,2,2,2,6,need_attention,4,4,Need Attention
1937,113022,90,9.434732960011123,89.91031793075639,2,3,2,7,need_attention,4,1,At-Risk Customers
1938,113025,50,15.889728669495277,1361.970141356185,3,3,4,10,loyal_customer,3,1,At-Risk Customers
1939,113087,11,31.572776425685493,2901.379047638702,4,4,4,12,champion,1,6,Promissing
1940,113088,66,7.512374407203495,189.5599616349336,3,2,2,7,need_attention,4,1,At-Risk Customers
1941,113108,71,6.608584590711345,317.6892969847266,2,2,3,7,need_attention,4,1,At-Risk Customers
1942,113116,261,4.598031482910745,91.31621588032027,1,1,2,4,hibernating,2,0,Hibernating
1943,113152,225,1.8794215969486154,1224.1859229693732,1,1,4,6,need_attention,4,4,Need Attention
1944,113188,30,17.650583860600758,422.14735670021844,3,3,3,9,promising,5,6,Promissing
1945,113257,199,3.711064137573104,13.61071189569217,1,1,1,3,almost_lost,0,4,Need Attention
1946,113265,15,69.13021372982898,2007.9704653049128,4,4,4,12,champion,1,6,Promissing
1947,113276,145,6.657310591192089,376.83574221850967,2,2,3,7,need_attention,4,4,Need Attention
1948,113279,220,8.281257459460615,177.80556334032022,1,2,2,5,hibernating,2,4,Need Attention
1949,113305,221,1.8523242774169497,50.74560373976742,1,1,1,3,almost_lost,0,4,Need Attention
1950,113339,234,9.256730450952418,119.47223858300711,1,2,2,5,hibernating,2,4,Need Attention
1951,113374,13,56.7194710600652,2258.275594590008,4,4,4,12,champion,1,6,Promissing
1952,113401,2,46.0408699169927,2061.7905381932565,4,4,4,12,champion,1,6,Promissing
1953,113419,9,1.9086054526760907,12.313959886511437,4,1,1,6,need_attention,4,6,Promissing
1954,113459,321,0.9158220886730917,9.981929727875178,1,1,1,3,almost_lost,0,0,Hibernating
1955,113472,234,1.8742805987741338,16.152725803925364,1,1,1,3,almost_lost,0,4,Need Attention
1956,113491,195,12.973279304153126,726.9869181736058,1,3,3,7,need_attention,4,4,Need Attention
1957,113522,88,4.793581420891728,408.9729722948658,2,2,3,7,need_attention,4,1,At-Risk Customers
1958,113544,15,27.43369379190006,384.093346861002,4,4,3,11,loyal_customer,3,6,Promissing
1959,113598,186,12.090379161352724,538.0878376441608,2,3,3,8,promising,5,4,Need Attention
1960,113610,190,2.826690728260205,22.613291713371215,2,1,1,4,hibernating,2,4,Need Attention
1961,113616,186,11.090053723750774,248.86765975553945,2,3,3,8,promising,5,4,Need Attention
1962,113711,29,9.690342246294959,125.38061502813687,3,3,2,8,promising,5,6,Promissing
1963,113741,30,19.277299679547724,183.40399033529096,3,3,2,8,promising,5,6,Promissing
1964,113803,260,2.777760338067511,33.63888820632621,1,1,1,3,almost_lost,0,0,Hibernating
1965,113808,186,17.581627603196974,1189.4477851547165,2,3,4,9,promising,5,4,Need Attention
1966,113813,0,28.981169974136275,309.20755460561537,4,4,3,11,loyal_customer,3,6,Promissing
1967,113824,87,6.586815234479127,307.086411406725,2,2,3,7,need_attention,4,1,At-Risk Customers
1968,113859,11,13.44837225662577,138.85540100354663,4,3,2,9,promising,5,6,Promissing
1969,113876,203,8.422547275889833,178.2150158153481,1,2,2,5,hibernating,2,4,Need Attention
1970,113880,2,53.262096687229594,2066.636346412201,4,4,4,12,champion,1,6,Promissing
1971,113956,62,15.405047739048785,133.91078464089037,3,3,2,8,promising,5,1,At-Risk Customers
1972,113994,12,49.45158086597962,4273.48959655009,4,4,4,12,champion,1,6,Promissing
1973,114019,61,6.7451241727108515,493.964574331649,3,2,3,8,promising,5,1,At-Risk Customers
1974,114025,46,3.7523185831620096,47.82934501102436,3,1,1,5,hibernating,2,1,At-Risk Customers
1975,114044,195,7.4502055643517515,62.95543969297314,1,2,2,5,hibernating,2,4,Need Attention
1976,114067,14,34.15284810151642,1733.5480992748874,4,4,4,12,champion,1,6,Promissing
1977,114093,224,3.6802078810941365,27.27873414831074,1,1,1,3,almost_lost,0,4,Need Attention
1978,114112,12,16.02028075469811,546.0091402782236,4,3,3,10,loyal_customer,3,6,Promissing
1979,114124,200,1.8720919162555723,10.875804551576929,1,1,1,3,almost_lost,0,4,Need Attention
1980,114142,11,28.873636752729308,1451.7414608087272,4,4,4,12,champion,1,6,Promissing
1981,114153,247,7.371113401339825,678.0867811609185,1,2,3,6,need_attention,4,0,Hibernating
1982,114159,244,0.9353446961644917,4.980846388060714,1,1,1,3,almost_lost,0,0,Hibernating
1983,114160,130,2.8279360616002345,12.652226514974735,2,1,1,4,hibernating,2,1,At-Risk Customers
1984,114177,39,11.473762018832387,180.19933060140863,3,3,2,8,promising,5,6,Promissing
1985,114189,3,35.351687424210496,2188.3190284842785,4,4,4,12,champion,1,6,Promissing
1986,114207,208,7.440181598417861,51.44896073175738,1,2,1,4,hibernating,2,4,Need Attention
1987,114215,80,9.502019245433583,214.9234131906124,2,3,2,7,need_attention,4,1,At-Risk Customers
1988,114216,1,4.788613145059847,26.438575444111454,4,2,1,7,need_attention,4,6,Promissing
1989,114327,5,18.200942322396468,329.4921237748145,4,3,3,10,loyal_customer,3,6,Promissing
1990,114362,24,17.5005076889917,186.407016646641,3,3,2,8,promising,5,6,Promissing
1991,114379,145,11.224224147020802,118.56746638826762,2,3,2,7,need_attention,4,4,Need Attention
1992,114488,220,2.794337885218387,39.88346970390109,1,1,1,3,almost_lost,0,4,Need Attention
1993,114499,11,50.33358612971633,622.6928034401415,4,4,3,11,loyal_customer,3,6,Promissing
1994,114521,11,22.192310691255894,116.53932936084108,4,4,2,10,loyal_customer,3,6,Promissing
1995,114589,62,6.73767591535211,110.70447237557028,3,2,2,7,need_attention,4,1,At-Risk Customers
1996,114605,244,3.691455564380408,334.71614879488226,1,1,3,5,hibernating,2,0,Hibernating
1997,114657,0,20.015901348990546,164.5872331650374,4,3,2,9,promising,5,6,Promissing
1998,114785,188,8.427727859027854,587.7893242840053,2,2,3,7,need_attention,4,4,Need Attention
1999,114791,4,13.466729711460788,2341.918162398497,4,3,4,11,loyal_customer,3,6,Promissing
2000,114807,25,29.07980942150839,516.5655768490647,3,4,3,10,loyal_customer,3,6,Promissing
2001,114859,244,3.6801226626051324,48.004798352940874,1,1,1,3,almost_lost,0,0,Hibernating
2002,114861,227,4.644648518046987,101.45025710124753,1,2,2,5,hibernating,2,4,Need Attention
2003,114896,79,10.438680894180546,31.4117155253036,2,3,1,6,need_attention,4,1,At-Risk Customers
2004,114918,113,6.643774296006879,55.92035544481445,2,2,2,6,need_attention,4,1,At-Risk Customers
2005,114922,17,31.488265788165737,399.94294875612627,3,4,3,10,loyal_customer,3,6,Promissing
2006,114959,36,10.507010569342231,305.611261071152,3,3,3,9,promising,5,6,Promissing
2007,115003,236,6.480904704586282,123.88192609123509,1,2,2,5,hibernating,2,4,Need Attention
2008,115017,192,5.604249132366617,41.13921144891055,2,2,1,5,hibernating,2,4,Need Attention
2009,115033,108,5.6751606405408905,191.08984239738248,2,2,2,6,need_attention,4,1,At-Risk Customers
2010,115049,23,10.518119509313753,90.99851795533945,3,3,2,8,promising,5,6,Promissing
2011,115077,292,2.7525149887894025,39.0366348933814,1,1,1,3,almost_lost,0,0,Hibernating
2012,115151,46,7.716156477137497,553.6557068571569,3,2,3,8,promising,5,1,At-Risk Customers
2013,115192,65,9.56956199377439,98.53058315125043,3,3,2,8,promising,5,1,At-Risk Customers
2014,115202,11,65.52389986685691,1786.6371029760696,4,4,4,12,champion,1,6,Promissing
2015,115220,65,4.807195183795345,58.72236649000808,3,2,2,7,need_attention,4,1,At-Risk Customers
2016,115238,186,15.777329457785674,384.98530266807876,2,3,3,8,promising,5,4,Need Attention
2017,115269,18,17.945930210092357,193.69755938591928,3,3,2,8,promising,5,6,Promissing
2018,115305,31,55.90023279463342,2630.7697346538216,3,4,4,11,loyal_customer,3,6,Promissing
2019,115318,21,21.504250926996225,2410.7808870868453,3,4,4,11,loyal_customer,3,6,Promissing
2020,115345,67,7.535078956787399,175.3424382956411,3,2,2,7,need_attention,4,1,At-Risk Customers
2021,115348,74,2.9099793195894943,8.093315833718641,2,1,1,4,hibernating,2,1,At-Risk Customers
2022,115353,338,1.8179053706373995,8.483496753168772,1,1,1,3,almost_lost,0,0,Hibernating
2023,115373,20,11.60184193342155,213.13909331687162,3,3,2,8,promising,5,6,Promissing
2024,115377,202,2.8304877620215207,20.55691509159816,1,1,1,3,almost_lost,0,4,Need Attention
2025,115388,85,9.455924463438384,49.77995069816961,2,3,1,6,need_attention,4,1,At-Risk Customers
2026,115410,247,3.6883650681145497,125.81588402970013,1,1,2,4,hibernating,2,0,Hibernating
2027,115414,208,1.883553097792283,52.71585183228576,1,1,1,3,almost_lost,0,4,Need Attention
2028,115416,81,7.562898179925029,789.59430618707,2,2,3,7,need_attention,4,1,At-Risk Customers
2029,115427,200,4.6822380233103384,17.61433695071586,1,2,1,4,hibernating,2,4,Need Attention
2030,115432,187,5.558547283918764,795.3065736087685,2,2,3,7,need_attention,4,4,Need Attention
2031,115447,0,47.642335179624375,1364.3657726351075,4,4,4,12,champion,1,6,Promissing
2032,115515,51,11.24002478559798,1649.2275654905459,3,3,4,10,loyal_customer,3,1,At-Risk Customers
2033,115522,113,4.681587428117937,101.86340695121726,2,2,2,6,need_attention,4,1,At-Risk Customers
2034,115533,13,44.20479787663649,800.6455990938823,4,4,3,11,loyal_customer,3,6,Promissing
2035,115562,196,2.819756721240913,39.51888069195708,1,1,1,3,almost_lost,0,4,Need Attention
2036,115569,66,17.896976459377658,466.19948241883105,3,3,3,9,promising,5,1,At-Risk Customers
2037,115591,19,6.594511269496506,164.89702373702949,3,2,2,7,need_attention,4,6,Promissing
2038,115731,220,6.477766985313586,62.59042975869512,1,2,2,5,hibernating,2,4,Need Attention
2039,115744,2,4.83763771864923,69.05673287508878,4,2,2,8,promising,5,6,Promissing
2040,115803,113,7.495076562672047,261.3788779590842,2,2,3,7,need_attention,4,1,At-Risk Customers
2041,115818,3,12.151998239782724,285.92099792433265,4,3,3,10,loyal_customer,3,6,Promissing
2042,115820,95,4.775711934492417,38.93714031097667,2,2,1,5,hibernating,2,1,At-Risk Customers
2043,115835,250,3.7125942630421482,42.89050807859357,1,1,1,3,almost_lost,0,0,Hibernating
2044,115845,13,15.821980889491789,106.31456642138781,4,3,2,9,promising,5,6,Promissing
2045,115855,190,13.965489542186843,1049.5088697674228,2,3,4,9,promising,5,4,Need Attention
2046,115888,28,17.229904022189505,145.98097148790325,3,3,2,8,promising,5,6,Promissing
2047,115891,16,50.16129232947804,2299.433437077153,3,4,4,11,loyal_customer,3,6,Promissing
2048,115929,31,74.75804712960031,4339.794653652232,3,4,4,11,loyal_customer,3,6,Promissing
2049,115943,246,4.633245149998705,82.24935114320623,1,2,2,5,hibernating,2,0,Hibernating
2050,115953,17,36.27286091847656,1302.7301312604852,3,4,4,11,loyal_customer,3,6,Promissing
2051,116004,294,1.8361878343113163,588.9635635663012,1,1,3,5,hibernating,2,0,Hibernating
2052,116027,85,10.475931928110422,448.75666451446904,2,3,3,8,promising,5,1,At-Risk Customers
2053,116029,82,7.533182492079317,384.05764009542537,2,2,3,7,need_attention,4,1,At-Risk Customers
2054,116036,11,5.649708814122844,85.49935378222709,4,2,2,8,promising,5,6,Promissing
2055,116095,191,4.665306069225183,41.16558401702017,2,2,1,5,hibernating,2,4,Need Attention
2056,116102,24,2.9522500153066935,52.27556857817633,3,1,1,5,hibernating,2,6,Promissing
2057,116213,72,8.561377972518605,262.4788252998003,2,2,3,7,need_attention,4,1,At-Risk Customers
2058,116229,116,2.8486934618247712,1.9096513663660994,2,1,1,4,hibernating,2,1,At-Risk Customers
2059,116230,29,3.8539504916238867,310.74430594884933,3,1,3,7,need_attention,4,6,Promissing
2060,116239,16,8.479733029132333,100.43827799715345,3,2,2,7,need_attention,4,6,Promissing
2061,116245,221,0.9412564456948275,0.20518298942643487,1,1,1,3,almost_lost,0,4,Need Attention
2062,116311,243,1.8469183943275516,44.96555929384049,1,1,1,3,almost_lost,0,0,Hibernating
2063,116332,14,13.524414980862296,172.40525419457452,4,3,2,9,promising,5,6,Promissing
2064,116338,174,1.8952256965849201,9.418204405734862,2,1,1,4,hibernating,2,4,Need Attention
2065,116340,0,87.89347140911063,2996.9858675906453,4,4,4,12,champion,1,6,Promissing
2066,116366,208,7.424336267958339,274.7552959487021,1,2,3,6,need_attention,4,4,Need Attention
2067,116392,209,2.7600140172091825,18.752144805831925,1,1,1,3,almost_lost,0,4,Need Attention
2068,116417,25,7.591081635399599,114.85263871221142,3,2,2,7,need_attention,4,6,Promissing
2069,116419,0,5.8191228719842965,76.07797261071696,4,2,2,8,promising,5,6,Promissing
2070,116434,80,7.480503680576746,48.186858202999716,2,2,1,5,hibernating,2,1,At-Risk Customers
