,customer_id,subject_line_length,last_open_day,last_login_day,last_checkout_day,open_count_last_10_days,open_count_last_30_days,open_count_last_60_days,login_count_last_10_days,login_count_last_30_days,login_count_last_60_days,checkout_count_last_10_days,checkout_count_last_30_days,checkout_count_last_60_days,open_flag,row_id,attr_1,attr_2,attr_3,age,domain,checkout_count_last_1_year
1799,111617,69,32,31,Never checkout,1,9,15,0,0,19,0,0,0,1,51794,,1.0,0.0,35.0,other,0
1800,112320,69,25,58,Never checkout,0,2,3,0,0,1,0,0,0,0,51804,,1.0,0.0,25.0,@yahoo.com,0
1801,112603,66,53,8,1,0,0,0,1,3,4,1,1,1,1,51811,,1.0,0.0,18.0,@yahoo.com,12
1802,112734,69,52,55,Never checkout,0,0,0,0,0,2,0,0,0,0,51815,,1.0,0.0,45.0,@gmail.com,0
1803,113025,69,47,35,38,0,0,0,1,1,17,0,0,1,0,51818,,1.0,0.0,45.0,@yahoo.com,20
1804,113116,69,51,53,Never checkout,0,0,0,0,0,2,0,0,0,0,51822,,1.0,0.0,55.0,@gmail.com,0
1805,113598,69,4,51,60,1,5,10,0,0,1,0,0,0,0,51830,,1.0,0.0,18.0,@gmail.com,9
1806,114215,69,43,48,Never checkout,0,0,0,0,0,1,0,0,0,0,51838,,1.0,0.0,35.0,@gmail.com,0
1807,114521,69,34,15,14,0,0,2,9,17,23,0,4,4,0,51842,1.0,1.0,2.0,36.0,@gmail.com,37
1808,114918,69,4,36,Never checkout,1,2,2,0,0,4,0,0,0,0,51848,,1.0,0.0,35.0,@gmail.com,0
1809,115533,69,15,6,18,0,3,6,2,15,29,0,3,8,0,51854,,1.0,0.0,25.0,@gmail.com,46
1810,115929,66,15,34,41,0,1,1,0,0,6,0,0,10,0,51864,1.0,1.0,3.0,24.0,@gmail.com,67
1811,116029,69,9,5,179,0,1,1,5,10,12,0,0,0,0,51865,1.0,1.0,4.0,20.0,@gmail.com,13
1812,116476,69,22,16,22,0,1,1,0,4,14,0,1,2,1,51872,1.0,1.0,1.0,15.0,@gmail.com,5
1813,116890,69,14,17,35,0,1,1,0,5,7,0,0,2,0,51879,,1.0,0.0,25.0,@gmail.com,28
1814,117111,69,24,27,Never checkout,0,0,0,0,2,3,0,0,0,0,51884,,1.0,0.0,45.0,@yahoo.com,0
1815,117738,69,6,1,4,1,2,2,10,10,11,7,7,7,1,51892,1.0,1.0,4.0,21.0,@gmail.com,23
1816,118235,69,Never open,18,28,0,0,0,0,15,15,0,1,1,0,51905,,1.0,0.0,35.0,@yahoo.com,3
1817,118271,69,Never open,28,Never checkout,0,0,0,0,1,1,0,0,0,0,51906,,1.0,0.0,45.0,@gmail.com,0
1818,118635,69,4,5,26,1,4,4,11,29,29,1,2,2,1,51920,,1.0,0.0,18.0,@gmail.com,22
1819,118666,69,Never open,1,Never checkout,0,0,0,4,28,28,0,0,0,0,51921,,1.0,0.0,55.0,@gmail.com,0
1820,119010,69,Never open,24,Never checkout,0,0,0,0,1,1,0,0,0,0,51932,,1.0,0.0,18.0,@gmail.com,0
1821,119077,69,Never open,23,300,0,0,0,0,1,1,0,0,0,0,51936,,1.0,0.0,35.0,@gmail.com,2
1822,119081,69,Never open,23,Never checkout,0,0,0,0,2,2,0,0,0,0,51937,1.0,1.0,1.0,16.0,@gmail.com,0
1823,119221,69,Never open,22,Never checkout,0,0,0,2,3,3,0,0,0,0,51943,,1.0,0.0,35.0,@gmail.com,0
1824,119273,69,Never open,2,2,1,2,2,13,36,36,2,6,6,1,51945,,1.0,0.0,25.0,@gmail.com,12
1825,119352,69,Never open,12,Never checkout,0,0,0,3,8,8,0,0,0,0,51948,,1.0,0.0,45.0,@gmail.com,0
1826,119778,69,Never open,12,Never checkout,0,0,0,2,5,5,0,0,0,1,51968,,1.0,0.0,18.0,@yahoo.com,0
1827,119877,69,Never open,19,Never checkout,0,0,0,0,1,1,0,0,0,1,51971,,1.0,0.0,18.0,@yahoo.com,0
1828,120178,69,Never open,4,172,0,0,0,1,5,5,0,1,1,0,51981,,1.0,0.0,35.0,@yahoo.com,15
1829,120241,69,Never open,7,7,0,0,0,7,12,12,1,1,1,0,51982,1.0,1.0,1.0,35.0,@yahoo.com,10
1830,120612,69,Never open,7,Never checkout,0,0,0,2,3,3,0,0,0,0,51998,1.0,1.0,4.0,24.0,@gmail.com,0
1831,121006,69,Never open,1,Never checkout,0,0,0,8,10,10,0,0,0,0,52006,1.0,1.0,2.0,36.0,@gmail.com,0
1832,121056,69,5,1,151,0,0,0,7,10,10,13,14,14,1,52008,1.0,1.0,2.0,21.0,@gmail.com,33
1833,121096,66,Never open,13,Never checkout,0,0,0,0,1,1,0,0,0,0,52011,,1.0,0.0,25.0,@gmail.com,0
1834,121133,69,Never open,13,Never checkout,0,0,0,3,4,4,0,0,0,0,52012,,1.0,0.0,45.0,@gmail.com,0
1835,121534,69,Never open,11,83,0,0,0,0,1,1,0,0,0,0,52026,,1.0,0.0,18.0,@gmail.com,16
1836,121539,69,Never open,11,Never checkout,0,0,0,3,4,4,0,0,0,1,52027,,1.0,0.0,35.0,@gmail.com,0
1837,127222,66,88,9,113,0,0,0,0,0,0,0,0,0,0,52045,1.0,1.0,4.0,0.0,@gmail.com,10
1838,127664,69,2,5,110,1,6,17,0,0,0,0,0,0,0,52056,,1.0,0.0,35.0,@qq.com,16
1839,20971,55,11,9,83,0,5,7,11,23,49,0,0,0,0,54906,1.0,1.0,2.0,28.0,@gmail.com,2
1840,23960,55,14,7,7,0,4,5,1,1,11,1,1,6,0,54948,,1.0,0.0,45.0,@gmail.com,41
1841,41492,55,15,10,150,0,2,2,1,4,10,0,0,0,0,55187,,1.0,0.0,45.0,@gmail.com,12
1842,46492,65,16,29,46,0,2,3,1,3,10,0,0,1,0,55259,1.0,1.0,2.0,27.0,@gmail.com,24
1843,52823,65,34,2,46,0,0,2,12,37,83,0,0,3,1,55338,,1.0,0.0,35.0,@yahoo.com,8
1844,56101,55,9,3,295,0,0,0,2,2,2,0,0,0,0,55381,1.0,1.0,1.0,28.0,@gmail.com,4
1845,58553,55,3,1,7,3,11,19,31,77,134,2,5,22,1,55415,1.0,1.0,2.0,29.0,@gmail.com,91
1846,61280,55,77,39,253,0,0,0,0,0,1,0,0,0,0,55465,,1.0,0.0,18.0,@gmail.com,1
1847,78631,55,15,2,68,0,2,4,3,4,10,1,1,1,0,55671,,1.0,0.0,25.0,@gmail.com,6
1848,85878,55,48,263,266,0,0,3,0,0,0,0,0,0,0,55770,1.0,1.0,2.0,29.0,@yahoo.com,4
1849,101611,65,14,1,20,0,5,6,19,42,78,0,1,1,0,56001,1.0,1.0,2.0,32.0,@yahoo.com,14
1850,106466,55,40,48,84,0,0,1,0,0,1,0,0,0,0,56072,,1.0,0.0,18.0,@yahoo.com,1
1851,117511,55,32,15,19,0,0,0,0,6,12,0,1,1,0,56188,,1.0,0.0,55.0,@gmail.com,3
1852,118455,55,20,2,2,0,0,0,4,21,21,3,3,3,0,56206,1.0,1.0,2.0,39.0,@yahoo.com,25
1853,119111,65,Never open,3,13,0,0,0,11,24,24,1,6,6,0,56231,,1.0,0.0,55.0,@gmail.com,15
1854,27861,65,Never open,16,40,0,0,0,0,2,13,0,0,1,0,56751,1.0,1.0,2.0,31.0,@gmail.com,5
1855,33050,65,Never open,350,457,0,0,0,0,0,0,0,0,0,0,56813,1.0,1.0,2.0,26.0,@gmail.com,0
1856,34948,65,Never open,14,24,0,0,0,1,10,16,0,7,7,0,56842,1.0,1.0,2.0,36.0,@gmail.com,48
1857,36909,65,Never open,2,12,0,0,0,9,11,14,0,1,1,0,56861,1.0,1.0,2.0,23.0,@yahoo.com,18
1858,38528,65,Never open,690,243,0,0,0,0,0,0,0,0,0,0,56887,,1.0,0.0,35.0,@gmail.com,14
1859,51814,65,Never open,3,15,0,0,0,15,47,88,0,22,25,0,57037,1.0,1.0,2.0,23.0,@gmail.com,156
1860,61757,65,Never open,58,121,0,0,0,0,0,1,0,0,0,0,57111,,1.0,0.0,18.0,@gmail.com,0
1861,71458,65,Never open,2,2,0,0,0,9,26,49,1,3,6,1,57203,1.0,1.0,2.0,27.0,@gmail.com,29
1862,73665,65,Never open,5,137,0,0,0,1,6,13,0,0,0,0,57220,1.0,1.0,3.0,50.0,@gmail.com,15
1863,80253,65,Never open,308,Never checkout,0,0,0,0,0,0,0,0,0,0,57288,,1.0,0.0,55.0,@gmail.com,0
1864,82916,65,Never open,85,117,0,0,0,0,0,0,0,0,0,0,57324,,1.0,0.0,25.0,@yahoo.com,2
1865,88513,65,Never open,10,274,0,0,0,1,1,1,0,0,0,0,57386,,1.0,0.0,25.0,@yahoo.com,3
1866,97169,65,Never open,13,65,0,0,0,0,3,11,0,1,1,0,57489,1.0,1.0,2.0,21.0,@gmail.com,4
1867,97229,65,Never open,3,23,0,0,0,7,58,140,18,230,603,1,57490,1.0,1.0,1.0,36.0,other,3626
1868,51175,45,Never open,387,Never checkout,0,0,0,0,0,0,0,0,0,0,58932,,1.0,0.0,35.0,@gmail.com,0
1869,61805,45,Never open,3,16,0,0,0,13,41,64,0,6,9,0,59027,,1.0,0.0,18.0,@gmail.com,29
1870,63999,45,Never open,154,Never checkout,0,0,0,0,0,0,0,0,0,0,59049,,1.0,0.0,45.0,@gmail.com,0
1871,90074,45,Never open,54,Never checkout,0,0,0,0,0,1,0,0,0,0,59259,,1.0,0.0,35.0,@gmail.com,0
1872,2547,75,32,1,7,0,0,5,19,51,89,47,65,69,0,61013,1.0,1.0,2.0,23.0,@gmail.com,436
1873,7493,75,11,4,4,0,1,1,12,30,66,2,3,5,0,61047,1.0,1.0,2.0,31.0,@yahoo.com,44
1874,17506,75,11,1,5,0,2,3,13,38,106,4,10,21,0,61126,1.0,1.0,2.0,29.0,@yahoo.com,57
1875,19778,75,18,3,3,0,1,1,9,18,51,4,7,11,0,61144,1.0,1.0,2.0,30.0,@gmail.com,82
1876,23872,75,282,8,8,0,0,0,6,7,32,1,1,4,1,61193,1.0,1.0,2.0,25.0,@gmail.com,9
1877,24514,75,18,3,3,0,6,8,10,22,55,2,3,4,1,61196,1.0,1.0,4.0,21.0,@gmail.com,45
1878,30772,75,10,1,1,0,1,2,23,85,129,8,29,32,0,61264,1.0,1.0,2.0,41.0,@yahoo.com,204
1879,35375,75,62,1,19,0,0,0,15,39,77,6,19,40,0,61310,1.0,1.0,1.0,39.0,@icloud.com,158
1880,36475,75,5,2,6,1,1,2,14,28,52,2,3,3,1,61324,1.0,1.0,2.0,24.0,@gmail.com,17
1881,36476,75,10,1,20,0,1,1,21,88,169,32,135,210,0,61325,,1.0,0.0,45.0,@gmail.com,1022
1882,40583,75,365,2,12,0,0,0,8,20,23,1,4,4,1,61369,1.0,1.0,2.0,24.0,@gmail.com,45
1883,45999,75,25,5,5,0,1,1,14,38,67,3,4,5,0,61431,1.0,1.0,2.0,26.0,@yahoo.com,50
1884,48649,75,45,1,1,0,0,2,6,19,37,2,3,10,0,61469,1.0,1.0,1.0,35.0,@gmail.com,78
1885,51183,75,17,3,3,0,5,5,2,11,27,1,3,7,0,61507,1.0,1.0,3.0,50.0,@gmail.com,35
1886,51930,75,58,4,5,0,0,0,19,58,123,2,8,19,0,61518,1.0,1.0,2.0,32.0,@gmail.com,51
1887,60663,75,10,3,3,0,7,12,13,37,81,7,31,65,1,61617,1.0,1.0,2.0,29.0,@yahoo.com,109
1888,63768,75,48,2,26,0,0,1,10,43,91,5,23,40,0,61657,1.0,1.0,1.0,33.0,@gmail.com,260
1889,71964,75,20,2,53,0,1,1,6,13,27,1,1,3,0,61767,,1.0,0.0,18.0,@gmail.com,23
1890,73048,75,3,7,31,2,2,2,1,8,39,3,8,60,1,61782,1.0,1.0,2.0,33.0,@gmail.com,217
1891,77049,75,Never open,1,1,0,0,0,1,2,12,4,4,4,0,61834,1.0,1.0,4.0,39.0,@gmail.com,36
1892,84250,75,3,4,4,1,5,9,9,22,56,4,4,10,1,61920,,1.0,0.0,35.0,@gmail.com,28
1893,84831,75,8,2,8,1,8,15,18,47,96,4,10,14,0,61930,1.0,1.0,2.0,42.0,@gmail.com,17
1894,85182,75,Never open,37,62,0,0,0,0,0,15,0,0,0,0,61933,1.0,1.0,2.0,31.0,@yahoo.com,8
1895,93721,75,19,4,5,0,5,10,12,36,65,2,5,8,0,62045,1.0,1.0,2.0,38.0,@yahoo.com,48
1896,98642,75,Never open,69,158,0,0,0,0,0,0,0,0,0,0,62105,,1.0,0.0,55.0,@gmail.com,12
1897,104511,75,27,4,4,0,1,2,3,4,6,1,1,1,0,62163,,1.0,0.0,25.0,@yahoo.com,16
1898,104608,75,19,1,9,0,2,3,24,70,102,4,22,31,0,62165,1.0,1.0,2.0,47.0,@yahoo.com,40
1899,112397,75,Never open,4,252,0,0,0,10,15,16,0,1,1,0,62249,,1.0,0.0,35.0,@gmail.com,9
1900,112740,75,60,1,1,0,0,0,38,118,243,15,35,47,0,62254,1.0,1.0,2.0,23.0,@gmail.com,56
1901,113813,75,18,1,1,0,6,17,6,14,15,4,8,9,0,62263,,1.0,0.0,45.0,@yahoo.com,23
1902,113880,75,4,8,8,0,0,1,12,37,85,1,3,11,0,62264,,1.0,0.0,45.0,@gmail.com,40
1903,121104,75,14,2,8,0,0,0,14,25,25,1,3,3,0,62365,1.0,1.0,1.0,36.0,@yahoo.com,29
1904,121446,75,Never open,5,5,0,0,0,2,7,7,2,8,8,0,62377,,1.0,0.0,25.0,@yahoo.com,23
1905,122119,75,Never open,4,4,0,0,0,5,7,7,1,1,1,0,62400,,1.0,0.0,25.0,@gmail.com,8
1906,122312,75,Never open,12,5,0,0,0,3,10,10,1,3,3,1,62411,1.0,1.0,1.0,57.0,@gmail.com,22
1907,123085,75,Never open,2,Never checkout,0,0,0,9,10,10,2,2,2,0,62432,1.0,1.0,1.0,40.0,@gmail.com,0
1908,2003,52,21,9,21,0,6,12,3,11,13,0,2,2,1,63973,1.0,1.0,2.0,30.0,@yahoo.com,23
1909,2392,71,69,1,1,0,0,0,25,89,212,4,7,12,0,63975,1.0,1.0,2.0,30.0,@gmail.com,24
1910,2634,52,12,1,1,0,1,2,9,25,65,1,1,6,0,63978,1.0,1.0,2.0,32.0,@yahoo.com,40
1911,2962,52,52,4,4,0,0,1,23,54,112,1,3,5,1,63982,1.0,1.0,2.0,39.0,@yahoo.com,29
1912,7796,52,13,4,11,0,5,6,25,57,111,0,3,3,1,64012,1.0,1.0,2.0,37.0,@yahoo.com,13
1913,11172,52,19,418,463,0,6,15,0,0,0,0,0,0,0,64038,,1.0,0.0,35.0,@gmail.com,4
1914,13436,52,37,46,291,0,0,1,0,0,3,0,0,0,0,64068,1.0,1.0,2.0,30.0,@gmail.com,6
1915,16008,52,41,1,14,0,0,3,9,40,94,15,36,46,0,64086,1.0,1.0,1.0,37.0,@gmail.com,234
1916,19602,52,21,5,5,0,1,2,24,61,122,1,8,18,1,64119,1.0,1.0,2.0,31.0,@ymail.com,55
1917,20234,71,32,5,12,0,0,2,8,36,84,0,2,7,0,64125,1.0,1.0,2.0,35.0,@yahoo.com,18
1918,20795,52,21,4,31,0,2,4,3,10,40,0,0,9,0,64128,1.0,1.0,2.0,29.0,@yahoo.com,70
1919,22566,71,21,2,34,0,5,15,3,8,26,0,0,1,1,64141,1.0,1.0,1.0,34.0,@gmail.com,15
1920,23554,52,43,1,1,0,0,1,30,96,171,7,23,37,0,64155,1.0,1.0,2.0,30.0,@gmail.com,148
1921,28848,52,57,7,46,0,0,1,1,6,22,0,0,3,0,64212,1.0,1.0,2.0,34.0,@gmail.com,11
1922,30330,52,13,11,53,0,1,9,9,18,36,0,0,1,0,64229,1.0,1.0,2.0,26.0,@gmail.com,21
1923,30623,52,21,4,7,0,5,8,11,23,35,13,14,15,1,64233,,1.0,0.0,18.0,@gmail.com,67
1924,30651,52,75,1,1,0,0,0,14,19,62,1,1,3,0,64234,1.0,1.0,2.0,29.0,@gmail.com,6
1925,32383,71,Never open,4,4,0,0,0,7,7,9,2,2,2,0,64254,1.0,1.0,2.0,25.0,@gmail.com,23
1926,34402,52,42,22,172,0,0,1,0,2,6,0,0,0,0,64278,1.0,1.0,2.0,33.0,@yahoo.com,11
1927,36762,52,75,2,21,0,0,0,8,36,85,0,2,3,0,64298,1.0,1.0,1.0,28.0,@yahoo.com,11
1928,40579,52,75,3,3,0,0,0,7,32,48,1,3,4,0,64329,,1.0,0.0,35.0,@yahoo.com,9
1929,41515,52,24,485,672,0,1,1,0,0,0,0,0,0,0,64339,1.0,1.0,2.0,23.0,@gmail.com,4
1930,43135,52,54,3,3,0,0,1,8,22,44,1,3,4,0,64348,,1.0,0.0,25.0,@gmail.com,29
1931,43574,52,21,8,11,0,6,12,4,19,47,0,3,9,1,64353,,1.0,0.0,55.0,@gmail.com,22
1932,44159,52,3,644,653,0,1,1,0,0,0,0,0,0,0,64358,,1.0,0.0,25.0,@gmail.com,3
1933,47826,52,19,5,102,0,3,5,2,3,7,0,0,0,0,64401,,1.0,0.0,45.0,@gmail.com,14
1934,49179,52,24,1,4,0,2,3,15,33,67,4,7,11,0,64414,1.0,1.0,1.0,59.0,@gmail.com,49
1935,52336,52,8,21,67,0,1,1,3,6,14,0,0,0,1,64441,1.0,1.0,2.0,31.0,@gmail.com,8
1936,53315,52,21,13,228,0,1,2,2,10,19,0,0,0,0,64447,1.0,1.0,2.0,27.0,@gmail.com,4
1937,54150,52,13,1,7,0,1,1,11,37,81,4,5,11,0,64462,,1.0,0.0,45.0,@gmail.com,17
1938,55324,71,Never open,1,35,0,0,0,2,9,41,1,1,9,0,64471,1.0,1.0,2.0,25.0,@gmail.com,19
1939,57240,52,13,291,317,0,3,4,0,0,0,0,0,0,1,64492,1.0,1.0,2.0,44.0,@gmail.com,12
1940,58418,71,Never open,4,8,0,0,0,11,39,74,1,9,16,0,64503,1.0,1.0,2.0,34.0,@gmail.com,43
1941,60125,71,Never open,2,10,0,0,0,4,14,34,1,1,4,0,64518,1.0,1.0,1.0,22.0,@gmail.com,41
1942,60702,52,98,10,40,0,0,0,1,8,28,0,0,1,0,64521,,1.0,0.0,45.0,@yahoo.com,1
1943,60724,71,Never open,11,72,0,0,0,0,8,25,0,0,0,0,64522,,1.0,0.0,25.0,@gmail.com,4
1944,60804,52,21,10,75,0,4,9,1,4,11,0,0,0,1,64523,1.0,1.0,1.0,30.0,@gmail.com,7
1945,61514,52,48,455,53,0,0,1,0,0,1,0,0,1,0,64533,,1.0,0.0,25.0,@gmail.com,4
1946,62300,52,226,122,480,0,0,0,0,0,0,0,0,0,1,64538,,1.0,0.0,35.0,@gmail.com,15
1947,63024,71,Never open,31,107,0,0,0,6,17,30,0,0,0,0,64542,,1.0,0.0,35.0,@gmail.com,0
1948,63074,52,30,2,24,0,0,0,14,41,99,0,1,2,0,64544,1.0,1.0,1.0,37.0,@gmail.com,14
1949,64623,52,47,17,35,0,0,3,0,2,6,0,0,1,0,64558,,1.0,0.0,55.0,@yahoo.com,24
1950,71300,52,22,391,394,0,1,1,0,0,0,0,0,0,0,64625,,1.0,0.0,35.0,@gmail.com,16
1951,71650,52,23,14,27,0,1,2,0,17,48,0,1,3,0,64628,,1.0,0.0,18.0,@yahoo.com,10
1952,71672,71,Never open,1,6,0,0,0,8,10,14,2,2,3,0,64629,1.0,1.0,1.0,21.0,@yahoo.com,6
1953,71783,52,25,10,12,0,0,2,1,4,8,0,1,2,0,64630,,1.0,0.0,45.0,@gmail.com,3
1954,72796,52,23,136,262,0,1,3,0,0,0,0,0,0,1,64638,,1.0,0.0,45.0,@gmail.com,6
1955,73688,52,21,5,51,0,1,1,11,29,53,0,0,1,0,64650,1.0,1.0,1.0,55.0,@gmail.com,2
1956,73703,52,48,20,2,0,0,1,3,7,16,1,1,1,0,64651,1.0,1.0,2.0,35.0,@yahoo.com,12
1957,73857,52,9,20,46,0,7,9,0,2,6,0,0,2,1,64652,1.0,1.0,2.0,25.0,@icloud.com,11
1958,74897,52,41,13,36,0,0,1,2,18,33,0,0,2,0,64661,1.0,1.0,2.0,31.0,@gmail.com,20
1959,75301,52,78,147,162,0,0,0,0,0,0,0,0,0,0,64663,1.0,1.0,1.0,36.0,@gmail.com,7
1960,75363,52,42,1,1,0,0,1,41,48,66,4,4,7,0,64664,1.0,1.0,1.0,30.0,@gmail.com,48
1961,77380,52,21,106,183,0,5,11,0,0,0,0,0,0,0,64688,,1.0,0.0,45.0,other,15
1962,77477,52,189,26,301,0,0,0,0,1,1,0,0,0,0,64692,1.0,1.0,2.0,24.0,@gmail.com,11
1963,79577,52,19,2,160,0,2,5,4,10,14,0,0,0,1,64708,,1.0,0.0,55.0,@gmail.com,1
1964,80298,71,Never open,15,68,0,0,0,1,11,18,0,0,0,0,64712,,1.0,0.0,35.0,@gmail.com,10
1965,80771,71,Never open,309,Never checkout,0,0,0,0,0,0,0,0,0,0,64716,,1.0,0.0,18.0,@yahoo.com,0
1966,81915,52,4,5,51,0,1,1,4,8,13,0,0,1,0,64730,1.0,1.0,2.0,41.0,@yahoo.com,1
1967,82310,52,21,99,210,0,3,6,0,0,0,0,0,0,0,64732,1.0,1.0,2.0,31.0,@gmail.com,6
1968,82389,52,65,29,48,0,0,0,0,2,14,0,0,2,0,64733,1.0,1.0,1.0,56.0,@gmail.com,7
1969,87456,52,47,7,22,0,0,1,0,0,0,0,0,0,1,64782,,1.0,0.0,18.0,@yahoo.com,9
1970,90786,52,44,69,231,0,0,1,0,0,0,0,0,0,0,64812,,1.0,0.0,18.0,@gmail.com,4
1971,91285,52,77,5,5,0,0,0,6,9,14,1,1,1,0,64819,1.0,1.0,4.0,20.0,@gmail.com,15
1972,92118,52,217,184,189,0,0,0,0,0,0,0,0,0,0,64827,,1.0,0.0,25.0,@gmail.com,4
1973,95817,71,Never open,9,57,0,0,0,5,26,64,0,0,3,0,64860,,1.0,0.0,25.0,@yahoo.com,3
1974,95922,71,Never open,115,122,0,0,0,0,0,0,0,0,0,0,64863,1.0,1.0,2.0,31.0,@gmail.com,6
1975,96863,71,2,21,360,1,1,1,3,8,11,0,0,0,0,64874,1.0,1.0,2.0,39.0,@yahoo.com,7
1976,105914,52,15,9,43,0,2,4,1,2,7,0,0,2,0,64966,,1.0,0.0,55.0,@gmail.com,13
1977,107170,52,58,9,9,0,0,0,9,14,39,1,1,5,0,64975,,1.0,0.0,25.0,@gmail.com,20
1978,109506,71,Never open,1,1,0,0,0,11,27,53,5,7,14,0,64998,,1.0,0.0,45.0,@gmail.com,17
1979,109730,71,13,3,13,0,6,13,14,35,82,0,4,7,0,65001,1.0,1.0,1.0,52.0,@gmail.com,53
1980,110833,52,60,76,265,0,0,0,0,0,0,0,0,0,0,65013,,1.0,0.0,25.0,@gmail.com,4
1981,115151,52,21,54,54,0,6,12,0,0,1,0,0,1,1,65056,1.0,1.0,3.0,55.0,other,6
1982,116474,52,21,21,48,0,5,7,0,8,37,0,0,1,1,65067,1.0,1.0,1.0,63.0,@gmail.com,17
1983,118133,52,10,9,9,0,1,1,2,3,12,2,2,4,1,65083,,1.0,0.0,35.0,@gmail.com,40
1984,118388,52,14,7,13,0,1,1,7,12,14,0,2,2,1,65084,1.0,1.0,4.0,25.0,@gmail.com,23
1985,119305,52,14,2,5,0,1,1,7,10,11,1,1,1,0,65095,1.0,1.0,2.0,30.0,@gmail.com,1
1986,119449,52,Never open,1,1,0,0,0,9,14,15,2,2,2,0,65099,1.0,1.0,2.0,23.0,@gmail.com,3
1987,119803,52,Never open,28,29,0,0,0,0,8,8,0,1,1,0,65108,,1.0,0.0,35.0,@gmail.com,3
1988,121346,52,Never open,20,22,0,0,0,0,4,4,0,1,1,0,65145,,1.0,0.0,35.0,@gmail.com,20
1989,122159,52,Never open,1,5,0,0,0,19,21,21,2,2,2,0,65162,1.0,1.0,1.0,20.0,@yahoo.com,13
1990,123012,52,Never open,6,13,0,0,0,7,10,10,0,2,2,0,65184,,1.0,0.0,18.0,@gmail.com,24
1991,123274,52,Never open,2,8,0,0,0,16,21,21,1,1,1,0,65192,1.0,1.0,1.0,50.0,@yahoo.com,13
1992,126701,52,65,1262,1,0,0,0,0,0,0,0,0,0,1,65197,1.0,0.0,2.0,21.0,@gmail.com,9
1993,789,63,87,256,Never checkout,0,0,0,0,0,0,0,0,0,0,66682,1.0,1.0,1.0,34.0,@gmail.com,0
1994,5093,63,31,817,17,0,0,0,4,17,18,0,2,2,0,66771,1.0,1.0,1.0,29.0,@gmail.com,27
1995,5509,63,7,1251,13,0,10,18,15,45,77,4,15,19,1,66776,1.0,1.0,2.0,57.0,@gmail.com,139
1996,5877,63,56,624,758,0,0,1,0,0,0,0,0,0,0,66781,,1.0,0.0,25.0,@gmail.com,9
1997,14932,63,15,1,1,1,4,4,20,29,40,4,5,6,0,66964,1.0,1.0,2.0,29.0,@gmail.com,23
1998,15250,63,7,42,119,0,6,11,0,0,9,0,0,0,0,66972,,1.0,0.0,55.0,@gmail.com,12
1999,17307,63,59,10,54,0,0,1,5,6,20,0,0,1,0,67008,1.0,1.0,2.0,26.0,@yahoo.com,5
2000,19165,63,24,1,3,0,2,4,27,78,148,1,6,6,0,67044,1.0,1.0,2.0,27.0,@yahoo.com,20
2001,19344,63,37,20,Never checkout,0,0,2,0,2,4,0,0,0,0,67049,1.0,1.0,2.0,40.0,@hotmail.com,0
2002,19755,63,47,255,235,0,0,2,1,1,1,0,0,0,0,67058,1.0,1.0,2.0,34.0,@live.com,10
2003,20239,63,50,1,2,0,0,1,17,61,126,8,31,46,0,67072,1.0,1.0,2.0,24.0,@gmail.com,309
2004,21349,63,803,1,3,0,0,0,8,29,55,2,4,11,0,67100,1.0,1.0,1.0,22.0,@gmail.com,11
2005,21574,63,203,8,8,0,0,0,4,7,7,1,1,1,0,67102,1.0,1.0,1.0,24.0,@gmail.com,10
2006,22660,63,24,1,2,0,1,1,33,65,109,2,5,5,1,67120,1.0,1.0,2.0,48.0,other,16
2007,22689,69,70,287,403,0,0,0,0,0,0,0,0,0,0,67123,1.0,1.0,2.0,23.0,@gmail.com,10
2008,23336,63,13,1,2,0,6,16,32,97,204,28,84,167,0,67136,1.0,1.0,2.0,31.0,@yahoo.com,630
2009,24962,63,12,45,48,0,7,21,0,0,6,0,0,3,1,67174,1.0,1.0,2.0,25.0,@gmail.com,5
2010,25273,63,24,9,38,0,1,2,4,5,24,0,0,2,1,67177,1.0,1.0,2.0,31.0,@yahoo.com,11
2011,26507,63,13,161,289,0,4,4,0,0,0,0,0,0,0,67199,1.0,1.0,1.0,22.0,@gmail.com,12
2012,27507,63,10,1,1,0,7,15,16,47,109,3,6,16,1,67215,1.0,1.0,2.0,39.0,@gmail.com,23
2013,28865,63,4,4,9,1,5,5,15,45,51,1,4,4,1,67249,1.0,1.0,2.0,55.0,@yahoo.com,5
2014,29872,63,296,10,11,0,0,0,2,16,27,0,3,6,0,67272,1.0,1.0,2.0,34.0,@yahoo.com,45
2015,30011,63,26,20,61,0,1,2,0,2,12,0,0,0,1,67275,1.0,1.0,2.0,30.0,@gmail.com,13
2016,31280,63,52,382,63,0,0,1,0,0,0,0,0,0,0,67304,,1.0,0.0,45.0,@gmail.com,8
2017,31598,63,10,3,3,1,2,7,11,41,72,2,6,11,0,67310,1.0,1.0,2.0,38.0,@gmail.com,86
2018,33121,63,28,361,Never checkout,0,1,2,0,0,0,0,0,0,0,67339,,1.0,0.0,55.0,@yahoo.com,0
2019,33204,63,63,2,2,0,0,0,13,48,73,11,69,153,0,67342,1.0,1.0,2.0,23.0,@gmail.com,411
2020,33637,63,16,3,16,0,6,11,3,21,29,0,3,3,1,67352,,1.0,0.0,45.0,@gmail.com,36
2021,34192,63,13,3,739,0,6,16,4,14,19,0,0,0,0,67364,1.0,1.0,1.0,26.0,@icloud.com,5
